Real,K-AGRUED,GRUED,LSTM,SVR,ARIMA
1318,1652.08,1644.53,1653,1709.95,1844.15
1262,1425.48,1336.67,1317.8,1356.18,1464.76
1087,1370.09,1286.05,1261.39,1339.55,1473.05
1274,1275.49,1134.21,1090.4,1115.18,1171
1149,1382.54,1297.25,1273.91,1335.38,1458.55
1597,1345.2,1186.74,1150.1,1093.63,1099.21
1616,1649.13,1605.57,1611.14,1583.67,1658.52
1465,1647.05,1624.89,1631.73,1643.92,1750.79
1486,1542.98,1477.29,1471.99,1460.3,1546.7
1316,1540.05,1497.93,1494.29,1526.5,1649.44
1365,1427.98,1336.6,1317.28,1321.98,1407.17
1485,1472.58,1382.53,1367.76,1345.12,1414.71
1533,1559.71,1497.77,1493.47,1469.15,1547.29
1433,1583.02,1545.01,1544.39,1549.88,1653.55
1441,1513.47,1447.76,1438.57,1430.48,1517.88
1391,1513.61,1455.61,1446.87,1451.32,1549.04
1393,1478.82,1407.66,1394.38,1392.91,1480.64
1234,1463.9,1409.61,1396.28,1433.98,1552.59
1200,1352.61,1261.17,1233.66,1267.84,1357.05
1145,1324.31,1230.31,1199.76,1245.12,1334.4
1447,1318.41,1181.26,1145.95,1112.64,1123.57
1953,1571.97,1461.7,1451.72,1312.05,1290.48
1315,1876.01,1972.22,1992.59,2101.19,2244.98
1658,1450.89,1335.23,1314.15,1234.83,1241.93
1326,1659.5,1671.52,1675.46,1719.53,1846.22
1283,1420.33,1345.21,1324.62,1338.36,1418.48
1603,1423,1304.66,1280.64,1210.37,1213.47
1492,1635.8,1615.95,1614.53,1606.93,1689.55
1581,1564.97,1505.12,1495.63,1449.79,1496.72
1323,1602.76,1593.6,1589.55,1619.92,1729.56
1434,1432.41,1341.04,1319.22,1291.28,1327.32
1508,1516.33,1447.48,1432.73,1396.51,1440.02
1486,1566.32,1520.06,1509.58,1487.41,1546.41
1403,1542.27,1497.97,1485.59,1480.78,1549.84
1536,1497.17,1416.32,1398.43,1350.02,1372.74
1403,1577.78,1547.03,1536.49,1537.54,1609.73
1294,1472.82,1415.52,1396.87,1407.8,1472.61
1247,1393.5,1310.81,1286.02,1297.54,1340.18
1206,1358.02,1266.42,1239.18,1256.56,1289.53
1284,1338.9,1228.18,1199.04,1193.33,1193.36
1448,1406.91,1299.83,1274.18,1232.63,1220.62
1177,1492.38,1457.1,1438.54,1481.49,1562.76
1264,1318.39,1200.04,1170.14,1165.34,1146.19
1059,1354.87,1279.32,1252.64,1304.75,1351.79
1300,1248.25,1094.72,1061.71,1040.27,957.925
1164,1421.24,1313.63,1290.66,1366.47,1474.8
1312,1348.34,1196.7,1159.09,1191.46,1250.47
1319,1441.89,1325.4,1304.15,1340.15,1422.71
1280,1441.29,1332.21,1311.89,1357.17,1450.17
1341,1420.89,1297.91,1273.77,1300.84,1377.52
1210,1446.3,1353.13,1335.44,1397.81,1510.9
1281,1367.44,1237.38,1205.92,1243.22,1322.75
1497,1433.56,1300.08,1276.55,1262.05,1311.49
1318,1558.12,1500.43,1497.39,1542.71,1656.72
1412,1447.06,1334.18,1314.79,1321.79,1396.1
1540,1521.33,1421.3,1411.23,1391.83,1454.63
1491,1602.44,1543.84,1544.73,1548.9,1636.35
1452,1564.34,1497.29,1494.41,1502.4,1594.03
1381,1529.94,1460.63,1454.49,1475.73,1578.15
1216,1464.68,1394.23,1381.57,1437.41,1564.25
1463,1379.49,1244.74,1215.01,1198.94,1248.06
1205,1517.68,1472.62,1467.59,1531.41,1672.48
1682,1392.39,1235.34,1204.56,1131.48,1134.35
1177,1666.29,1688.31,1699.63,1795.99,1963.43
1391,1343.43,1210.99,1177.31,1174.14,1228.23
1138,1459.18,1405.75,1394,1465.08,1610.73
1335,1311.14,1177.25,1139.53,1147.31,1201.74
1838,1489.96,1353.8,1336.54,1226.81,1222.7
1344,1793.41,1848.69,1867.94,1947.47,2090.16
1678,1478.77,1362.53,1345.99,1275.2,1303.74
1711,1714.84,1688.22,1698.81,1656.88,1719.34
1631,1730.29,1721.88,1734.34,1717.24,1797.67
1552,1664.82,1641.96,1648.95,1638.46,1728.75
1414,1594.54,1563.74,1564.62,1577.21,1686.89
1422,1498.42,1429.5,1418.66,1413.53,1501.63
1748,1536.13,1437.29,1426.92,1340.29,1363.52
1533,1746.58,1761.28,1774.55,1786.09,1886.27
1783,1616.73,1545.8,1543.98,1459.36,1489.8
1813,1800.01,1797.49,1811.97,1759.34,1803.79
1614,1802.1,1828.36,1844,1846.78,1931.38
1671,1662.71,1626.87,1629.85,1582.63,1641.45
1920,1728.71,1684.42,1690.79,1589.86,1602.97
1963,1916.29,1938.49,1957.62,1896.17,1910.28
1521,1904.24,1982.68,2002.93,2062.4,2163.84
1452,1573.39,1534.25,1528.71,1521.08,1606.34
1964,1575.59,1466.28,1455.23,1310.72,1280.53
1815,1934.98,1984.26,2002.89,1988.8,2027.52
1545,1796.87,1831.65,1842.93,1861.13,1949.7
1786,1623.27,1557.72,1551.85,1461.76,1475.96
2189,1839.77,1801.92,1810.23,1660.81,1615.82
1962,2119.98,2213.1,2234.93,2249.36,2245.52
1549,1907.79,1982.46,1997.51,2049.11,2132.75
1346,1581.68,1560.92,1553.01,1571.53,1665.12
1436,1447.94,1361.84,1340.81,1312.33,1344.68
1819,1548.51,1448.46,1432.55,1317.09,1290.34
1540,1799.66,1834.97,1840.06,1858.88,1932.92
1304,1570.69,1550.67,1539.73,1565.68,1655.48
1300,1405.54,1320.24,1295.96,1295.08,1329.96
1785,1451.33,1315.96,1291.32,1168.19,1101.23
1471,1767.36,1798.81,1798.41,1826.41,1902.38
1354,1526.31,1480.3,1463.34,1465.47,1519.79
1395,1449.01,1365.73,1342.97,1320.63,1335.22
1279,1465.63,1404.75,1383.41,1394,1438.6
1388,1397.75,1293.35,1267.22,1238.35,1224.35
1550,1487.95,1396.75,1374.41,1315.46,1296.19
1778,1646.75,1544.41,1542.42,1484.84,1495.83
1637,1785.66,1767.71,1776.33,1784.65,1836.88
1529,1678.66,1630.31,1634.37,1647.84,1718.68
1347,1586.87,1527.08,1524.98,1570.41,1672.65
1385,1468.87,1358.04,1340.72,1360.59,1437.95
1506,1504.85,1393.37,1379.92,1371.24,1430.82
1246,1558.68,1507.56,1504.73,1570.59,1696.67
1585,1419.7,1269.1,1241.79,1203.64,1229.7
1280,1614.19,1585.24,1588.69,1653.15,1782.19
1266,1407.58,1299.96,1276.59,1318.03,1415.5
1045,1375.28,1287.81,1263.06,1358.17,1498.3
1093,1239.03,1100.09,1050.07,1126.13,1210.05
1094,1267.59,1139.3,1095.17,1170.7,1266.21
1468,1304.47,1140.15,1096.31,1077.42,1098.31
1393,1541.3,1476.41,1471.74,1490.64,1593.36
1311,1481.45,1405.87,1394.39,1426.54,1536.66
1367,1431.33,1330.26,1310.68,1322.38,1408.76
1141,1445.38,1382.29,1368.33,1439.35,1580.36
1507,1332.87,1179.86,1142.11,1109.8,1132.68
1750,1600.63,1516.41,1515.08,1444.77,1483.28
1449,1741.19,1757.81,1772.99,1811.26,1928.93
1393,1523.73,1461.24,1454.76,1466.31,1569.35
1368,1482.26,1408.19,1396.49,1408.58,1508.27
1168,1444.64,1384.84,1370.69,1429.99,1565.25
1084,1302.98,1203.12,1168.91,1237.5,1346.75
1179,1258.27,1130.88,1088.03,1129.73,1195.93
1367,1337.03,1212.66,1179.73,1176.08,1229.1
1185,1443.41,1384.54,1369.82,1421.52,1550.67
1432,1346.19,1217.8,1185.58,1164.05,1202.81
1243,1492.98,1446.8,1437.52,1478.83,1605.68
1158,1355.77,1269.66,1243.06,1290.87,1395.84
1080,1291.87,1193.56,1158.97,1221.63,1318.4
1084,1242.06,1125.95,1084.2,1142.68,1213.27
1172,1252.91,1129.07,1087.92,1123.51,1175.41
1305,1322.06,1205.33,1172.29,1176.44,1225.95
1204,1399.69,1326.31,1304.86,1340.7,1442.43
1107,1322.37,1233.49,1203.35,1256.61,1350.15
1094,1258.1,1147.57,1109.34,1161.16,1225.68
1111,1251.25,1136.02,1096.94,1143.18,1197.2
1032,1253.84,1150.35,1112.88,1178.42,1250.91
1281,1229.02,1082.64,1039.27,1039.63,1031.67
1501,1411.46,1302.8,1278.62,1233.72,1256.7
1146,1528.02,1514.17,1505.79,1570.39,1707.97
1400,1312.14,1179.52,1145.45,1116.6,1114.49
1116,1453.71,1414.99,1398.72,1458.09,1578.23
1072,1259.89,1152.28,1116.57,1166.71,1213.24
1248,1249.69,1113.71,1075.44,1079.17,1070.96
1098,1348.11,1270.18,1243.2,1292.09,1368.78
1228,1263.91,1135.14,1099.14,1106.89,1104.5
1039,1328.82,1250.89,1222.66,1283.43,1358.97
1364,1240.85,1083.45,1044.95,1014.96,954.389
1310,1447.46,1377.85,1357.03,1359.87,1412.15
1444,1423.99,1325.91,1301.94,1265.59,1273.34
1404,1512.36,1454.66,1437.37,1424.5,1469.86
1342,1478.19,1415.1,1395.34,1392.74,1438
1057,1407,1354.79,1331.75,1393.27,1476.06
1235,1239.81,1095.06,1060.38,1057.73,1002.57
1253,1355.03,1253.02,1225.28,1227.23,1230.36
1719,1413.59,1269.07,1242,1128.2,1039.69
1513,1722.22,1728.7,1720.18,1723.04,1770.49
1212,1565.51,1509.24,1504.76,1584.81,1706.23
1595,1406.82,1237.38,1205.24,1168.45,1179.11
1532,1650.61,1589.57,1591.32,1598.76,1666.55
1493,1603.49,1529.95,1528.06,1537.31,1610.58
1464,1573.52,1493.66,1489.23,1500.96,1578.69
1550,1561.77,1467,1460.53,1447.23,1506.8
1578,1621.63,1549.73,1550.17,1537.66,1601.08
1322,1614.31,1577.62,1580.3,1634.2,1752.68
1318,1441.34,1337.37,1318.26,1349.87,1442.53
1499,1455.76,1334.18,1314.79,1300.04,1356.95
1783,1604.39,1503.7,1501.2,1428.85,1452.79
1853,1807.05,1783.63,1798.37,1746.67,1775.77
1695,1840.07,1854.83,1872.15,1872.33,1936.01
1647,1724.27,1697.59,1708.97,1693.05,1762.53
1638,1689.42,1650.74,1659.52,1638.14,1707.8
1524,1671.28,1642.55,1650.89,1656.06,1748.93
1164,1555.52,1531.41,1531.52,1611.82,1767.88
1586,1356.39,1199.61,1164.3,1113.83,1126.77
1535,1634.63,1593.13,1598.03,1591.45,1680.36
1402,1585.26,1543.66,1544.62,1564.41,1675.55
1458,1498.66,1416.14,1405.43,1397.39,1480.72
1463,1536.93,1469.89,1464.2,1459.11,1549.36
1501,1543.62,1475.04,1469.69,1454.81,1538.09
1288,1548.18,1512.18,1509.96,1551.52,1682.13
965,1369.85,1310.69,1288.69,1392.52,1552.88
1433,1210.48,1033.7,978.338,955.481,933.503
1486,1519.33,1447.25,1438.66,1421.59,1502.23
1249,1532.01,1498.74,1494.52,1541.31,1676.39
1460,1391.01,1275.22,1249.24,1223.63,1272.46
1277,1515.84,1473.86,1466.99,1502.59,1626.95
1801,1442.69,1300.75,1277.33,1166.29,1150.58
1763,1808.23,1815.15,1831.31,1795.48,1852
1594,1763.54,1776.84,1790.6,1789.26,1877.34
1713,1652.95,1606.56,1608.95,1549.4,1599.93
1466,1714.11,1726.6,1736.59,1757.27,1866.44
1609,1551.17,1480.22,1472.09,1421.14,1473.06
1557,1647.53,1621.96,1624.13,1604.14,1684
1324,1586.69,1570.03,1568.03,1598.31,1717.33
1412,1432.4,1343.7,1323.33,1306.2,1364.58
1460,1497.46,1427.53,1413.82,1391.75,1456.98
1300,1514.81,1474.1,1463.64,1486.03,1590.05
1501,1424.26,1320.53,1297.79,1254.26,1282.05
1502,1563.62,1514.17,1505.79,1481.39,1547.77
1489,1562.87,1515,1506.2,1484.62,1551.61
1516,1556.19,1501.97,1491.79,1461.26,1518.41
1530,1576.66,1528.49,1519.61,1488.53,1545.01
1458,1579.35,1542.19,1533.67,1521.99,1592.7
1458,1528.08,1470.68,1457.04,1435.54,1491.08
1309,1513.07,1470.37,1456.26,1471.46,1554.04
1273,1406.36,1326.32,1302.84,1311.16,1363.3
1349,1389.67,1292.09,1266.39,1252.11,1275.54
1219,1428.07,1363.47,1341.82,1365.94,1432.64
1246,1343.54,1241.16,1212.51,1218.66,1238.66
1384,1375.15,1265.5,1238.21,1211.01,1208.06
1310,1461.13,1395.71,1374.96,1378.14,1424.95
1319,1411.49,1324.34,1299.85,1292.84,1314.27
1529,1438.6,1332.32,1308.04,1248.75,1226.82
1342,1566.33,1536.94,1521.51,1533.99,1595.22
1629,1464.29,1353.06,1329.28,1246.11,1202.63
1321,1636.6,1636.74,1624.23,1657.82,1732.75
1252,1443.57,1332.32,1311.46,1366.43,1459.95
1306,1403.33,1271.95,1244.19,1281.29,1356.08
1364,1442.5,1320.05,1298.18,1322.6,1395.33
1878,1530.45,1372.92,1357.02,1255.6,1234.88
2034,1892.64,1870.91,1883.49,1808.67,1790.25
1616,1957.91,2028.11,2040.65,2103.82,2170.53
1428,1651.52,1613.72,1618.45,1651.31,1749.4
1397,1520.51,1434.53,1425.43,1445.6,1535.09
1390,1498.16,1406.21,1394.46,1413.1,1501.64
1446,1498.14,1400.26,1387.99,1391.25,1468.92
1768,1567,1453.27,1446.28,1372.72,1393.99
1623,1773.57,1768.63,1782.8,1786.01,1860.64
1595,1669.43,1625.57,1632.48,1619.99,1694.39
1473,1637.28,1598.8,1604.01,1617.67,1715.6
1525,1557.91,1481.19,1476.95,1463.33,1540.22
1245,1564.92,1531.82,1531.97,1592.9,1732.14
1331,1384.23,1270.63,1244.11,1261.36,1342.74
1389,1446.03,1348.91,1331.38,1337.94,1423.52
1433,1488.69,1403.23,1391.38,1390.2,1476.39
1358,1510.47,1445.24,1437.45,1457.87,1565.57
1499,1472.92,1374.78,1359.87,1338.19,1406.36
1723,1591.3,1509.5,1507.34,1441.42,1484.82
1412,1717.8,1731.89,1745.57,1787.39,1911.99
1607,1518.56,1426.48,1416.43,1369.56,1424.13
1295,1622.97,1616.86,1622.77,1674.94,1815.16
1310,1408.4,1317.2,1295.84,1312.97,1404.97
1397,1426.56,1331.13,1311.16,1306.61,1383.38
1359,1481.34,1412.99,1401.01,1411.67,1511.26
1621,1481.05,1377.09,1361.5,1302.76,1342.32
1473,1649.25,1632.62,1638.36,1644.98,1749.31
1666,1563.43,1486.65,1480.61,1419.62,1467.21
1491,1682.95,1678.36,1686.53,1694.46,1797.72
1525,1561.26,1504.48,1499.34,1474.21,1550.57
1471,1579.57,1538.03,1535.23,1526.99,1617.72
1386,1532.68,1485.08,1477.67,1483.7,1582.42
1561,1490.7,1402.88,1388.24,1341.31,1388.71
1494,1606.76,1573.97,1572.71,1561.6,1648.56
1544,1563.87,1507.66,1500.96,1468.19,1534.4
1287,1573.49,1557.11,1553.7,1590.91,1714.08
1316,1397.49,1308.86,1285.4,1288.75,1355.24
1726,1457.83,1335.78,1314.43,1216.63,1205.79
1312,1707.73,1740.64,1747.61,1806.44,1938.32
1391,1421.17,1331.54,1309.53,1293.65,1343.83
1399,1475.93,1406.54,1389.98,1378.36,1442.52
1496,1491.01,1414.02,1397.68,1361.96,1405.88
1742,1583.62,1508.67,1498.47,1411.77,1422.54
1554,1743.61,1756.68,1761.05,1760.94,1836.37
1849,1635.57,1565.92,1558.32,1451.82,1445.56
1730,1841.08,1866.19,1874.55,1852.96,1894.64
1954,1774.67,1743.86,1745.14,1641.89,1629.84
1524,1899.87,1973.83,1985.13,2040.81,2121.3
1242,1553.01,1534.69,1522.84,1561.99,1661.49
1284,1362.5,1262.32,1234.85,1233.08,1252.78
1609,1422.97,1300.91,1275.48,1195,1158.6
1479,1637.96,1618.94,1609.6,1601.55,1658.04
1587,1555.27,1488.21,1471.65,1416.58,1425.95
1471,1621.09,1595.77,1583.78,1573.45,1622.07
1991,1589.97,1479.24,1461.2,1303.21,1223.08
2179,1994.49,2009.48,2013.85,1916.29,1845.79
1639,2084.96,2200.95,2210.38,2305.68,2334.48
2157,1744.29,1630.15,1633.15,1491.5,1432.06
1852,2064.03,2144.4,2147.39,2185.12,2192.21
1964,1868.34,1842.45,1853.09,1792.12,1782.75
1509,1899.16,1955.51,1967.04,2042.02,2126.36
2028,1640.65,1508.85,1505.65,1377.95,1344.3
1932,1985.39,2022.13,2034.78,2017.51,2021.12
1508,1876.95,1927.4,1941.9,2008.4,2099.67
1716,1606.19,1510.21,1507.81,1455.55,1489.46
1734,1749.68,1713.98,1724.75,1693.75,1739.44
1526,1740.92,1732.83,1744.81,1767.94,1857.65
1411,1585.58,1529.63,1529.28,1552.71,1653.63
1669,1532.68,1420.89,1410.85,1358.27,1396.19
1869,1728.77,1670.97,1680.68,1606.07,1628.53
1640,1845.71,1871.9,1890.06,1906.62,1982.87
1527,1673.44,1643.82,1652.16,1657.55,1748.96
1493,1591.1,1533.76,1534.07,1533.22,1623.05
1755,1593.26,1501.43,1498.98,1428.25,1462.81
2077,1808.21,1760.7,1775.88,1659.71,1649.96
1908,2020.5,2086.23,2108.53,2104.31,2130.9
1902,1899.46,1916.65,1937.77,1894.11,1924.29
1825,1887.51,1911.38,1932.55,1906.43,1952.61
1548,1804.58,1834.18,1852.86,1879.71,1980.58
1495,1602.18,1557.74,1559.47,1555.38,1649.92
1916,1606.8,1506.35,1503.62,1387.53,1391.8
2120,1927.38,1928.48,1950.46,1852.18,1840.96
2279,2091.26,2135.38,2160.18,2073.59,2027.63
1738,2152.28,2294.11,2316.74,2413.68,2468.78
1703,1756.79,1749.59,1763.43,1732.49,1799.82
1535,1714.58,1714.66,1726.16,1730.69,1829.34
1862,1626.99,1547.21,1546.49,1444.31,1461.77
1680,1844.52,1876.88,1896.2,1894.08,1969.41
1764,1720.36,1692.47,1701.56,1643.51,1693.24
1908,1795.67,1777.86,1791.68,1712.02,1737.35
1950,1905.57,1925,1945.3,1885.11,1905.35
1752,1916.93,1968.22,1989.7,1988.79,2048.02
1724,1768.32,1766.44,1778.3,1741.2,1800.15
1855,1760.86,1738.16,1747.86,1672.43,1702.45
1948,1866.6,1872.01,1888.3,1815.66,1831.75
1950,1935.97,1967.35,1987.06,1935.53,1951.2
1935,1936.15,1969.61,1988.87,1941.45,1958.9
1602,1891.83,1954.44,1972.55,2004.54,2087.25
1981,1684.1,1615.01,1614.11,1484.57,1471.12
1996,1966.02,2001.77,2020.39,1965.39,1966.32
1901,1967.99,2017.2,2035.7,2008.37,2026.59
1815,1888.24,1919.9,1933.92,1903.87,1937.49
1844,1826.88,1831.59,1840.69,1783.48,1807.02
1965,1860.71,1861.29,1871.07,1789.88,1788.44
1867,1942.03,1985.48,1999.85,1972.71,1990.83
1780,1859.6,1884.7,1893.92,1864.04,1896.29
1794,1795.87,1795.11,1799.09,1746.07,1769.51
1949,1821.84,1809.27,1813.09,1724.14,1715.1
1885,1932.31,1968.51,1978.65,1942.77,1948.81
1679,1863.36,1902.41,1908.77,1908.13,1952.07
1849,1726.34,1690.51,1685.65,1597.83,1591.84
1577,1826.08,1864.71,1867.39,1883.46,1941.61
1618,1628.57,1586.16,1574.43,1526.05,1546.9
1532,1649.75,1627.15,1616.66,1596.31,1637.31
1419,1576.18,1539.94,1524.64,1518.33,1564.71
1600,1514.4,1427.54,1406.8,1339.48,1321.96
1574,1640.75,1607.31,1593.54,1558.8,1578.81
1626,1647.59,1567.39,1566.88,1549.99,1593
1593,1678.38,1618.59,1621.52,1618.38,1673.49
1944,1690.46,1587.64,1589.27,1493.47,1478.74
1912,1925.79,1935.53,1947.24,1917.13,1920.96
1727,1885.27,1904.88,1917.62,1926.4,1969.54
1971,1782.36,1721.83,1731.57,1645.18,1638.19
2233,1976.36,1966.45,1980.83,1874.59,1820.72
2288,2162.01,2228.1,2235.58,2183.24,2113.87
1869,2158.21,2283.26,2288.95,2357.72,2371.56
1823,1864.47,1867.76,1883.84,1856.88,1890.49
1540,1803.93,1822.7,1838.27,1872.66,1963.8
1684,1621.74,1543.84,1544.73,1500.65,1549.5
1537,1706.01,1685.84,1696.38,1706.98,1796.65
1524,1602.35,1542.25,1543.19,1537.23,1620.04
1651,1605.46,1530.27,1530.28,1490.36,1547.48
1557,1683.67,1655.42,1664.59,1663.34,1750.45
1506,1612.57,1563.54,1566.24,1564.8,1655.66
1745,1600.59,1514.49,1513.13,1445.48,1484.04
1699,1763.08,1751.4,1766.2,1742.24,1808.46
1738,1734.1,1705.96,1718.32,1676.46,1733.29
1815,1769.25,1745.73,1760.29,1705,1748.94
1828,1825.41,1824.07,1842.33,1797.24,1841.85
1839,1835.77,1837.9,1856.74,1810.97,1854.12
1910,1850.74,1849.7,1869,1807.22,1836.73
1711,1882.14,1922.39,1944.19,1946.83,2017.36
1862,1753.59,1721.41,1734.05,1659.73,1694.05
1692,1845.56,1874.86,1894.91,1891.18,1965.07
1784,1731.74,1703.17,1714.23,1655.21,1703.66
1672,1786.89,1796.65,1812.77,1797.57,1872.94
1515,1690.05,1683.78,1693.02,1696.95,1797.06
1725,1598.83,1527.73,1525.13,1454.12,1495.71
1910,1767.56,1737.96,1749.88,1663.01,1686.52
1866,1898.52,1926.66,1947.35,1908.86,1946.59
1718,1851.44,1882.13,1900.69,1889.04,1955.08
1965,1767.65,1731.68,1741.97,1638.78,1648.49
1836,1936.62,1983.87,2005.49,1987.12,2028.65
1746,1832.29,1852.36,1868.23,1842.23,1899.28
1916,1783.02,1760.7,1771.2,1684.22,1702.22
1731,1890.26,1934.63,1953.09,1948.51,2007.85
1967,1777,1745.64,1754.14,1650.86,1655.11
1938,1949.33,1987.17,2006.5,1962.52,1978.02
2099,1943.93,1957.65,1975.28,1883.64,1865.55
1911,2046.05,2121.95,2143.94,2143.01,2158.37
1546,1868.71,1930.14,1945.32,1985.06,2074.29
1770,1622.26,1558.56,1552.21,1465.75,1481.13
2104,1819.39,1785.46,1792.14,1660.43,1629.67
2095,2069.6,2127.39,2147,2101.93,2073.52
2129,2066.51,2118.26,2136.92,2080.77,2043.98
1996,2079.27,2152.72,2171.45,2159.01,2145.52
1761,1955.23,2017.08,2030.93,2038.61,2073.68
1800,1782.3,1775.38,1777.49,1718.78,1737.48
1793,1810.75,1815.18,1818.4,1769.61,1789.72
1989,1825.13,1807.7,1809.63,1710.15,1688.21
2245,1998.97,2009.14,2018.92,1903.86,1833.16
1968,2166.81,2268.7,2284.68,2318.55,2290.66
1778,1936.53,1986.96,1993.8,1989.88,2007.65
1723,1787.31,1790.81,1788.07,1751.29,1770.85
1693,1743.23,1733.83,1727.48,1686.45,1704.51
1535,1705.15,1702.59,1693.86,1686.17,1729.65
1891,1625.49,1541.82,1525.28,1400.75,1346.22
1472,1846.18,1878.61,1887.5,1958.48,2042.72
1654,1581.47,1471.45,1464.34,1429.13,1460.9
1963,1733.57,1646.89,1651.78,1559.03,1543.94
1800,1927.58,1954.51,1966.05,1968.06,1994.2
1719,1807.64,1793.15,1804.51,1793.94,1837.35
1870,1766.77,1713.92,1723.34,1660.96,1673.87
1886,1871.96,1865.35,1879.42,1838.74,1854.12
1817,1875.96,1882.54,1897.53,1876.66,1907.97
2058,1852.03,1814.6,1828.94,1733.97,1717.99
1922,2005.85,2057.28,2073.32,2063.92,2076.81
2104,1929.45,1922.08,1939.49,1852.61,1832.04
1780,2024.22,2105.66,2122.58,2159.7,2203.18
1748,1794.18,1781.57,1796.58,1769.98,1821.41
1728,1769.47,1750.44,1764.44,1736.75,1792.38
1928,1775.12,1731.29,1744.6,1662.98,1678.99
2081,1931.42,1933.29,1953.48,1871.18,1862.05
2136,2045.44,2088.25,2109.37,2049.78,2028.9
2070,2078.15,2144.28,2165.24,2136.76,2128.45
1918,2016.52,2079.2,2101.54,2092.99,2117.74
1948,1911.22,1926.77,1948.12,1895.15,1916.18
2042,1942.2,1957.94,1980.16,1910.05,1912.94
2083,2013.96,2053.73,2077.34,2019.49,2013.71
1718,2007.25,2095.84,2119.84,2163.78,2230.5
1738,1746.61,1727.42,1740.74,1699.67,1759.04
1841,1771.06,1748.12,1762.47,1698.53,1738.45
2001,1861.23,1852.96,1872.25,1787.29,1798.95
2132,1990.6,2016.03,2040.09,1958.4,1944.61
2176,2090.58,2148.85,2174.05,2116.43,2090.55
2023,2107.74,2193.56,2218.71,2212.23,2215
2264,2020.66,2040.16,2064.59,1954.92,1913.88
2117,2182.24,2282.19,2306.56,2304.19,2283.01
1896,2053.46,2136.25,2161.7,2169.55,2198.78
1817,1883.32,1912.38,1932.53,1903.09,1950.47
1715,1815.13,1832.14,1848.39,1827.07,1892.42
1823,1751.26,1728.63,1738.74,1670.52,1708.43
1786,1826.67,1838.84,1854.54,1816.08,1865.71
1751,1795.94,1801.3,1814.58,1776.98,1831.18
1625,1757.59,1765.79,1776.58,1763.3,1839.79
1550,1658.06,1638.18,1640.46,1623.66,1703.84
1785,1627.4,1563.06,1559.6,1472.57,1495.29
1468,1766.89,1800.84,1811.82,1843.52,1949.22
1492,1539.44,1481.81,1471.53,1446.21,1511.18
1702,1577.23,1505.28,1496.27,1420.74,1445.66
1745,1733.28,1716.14,1720.35,1665.79,1705.82
1852,1775.66,1759.95,1765.98,1692.52,1712.48
1855,1855.63,1869.57,1880.54,1828.83,1851.54
1831,1855.55,1872.59,1882.91,1837.74,1863.45
1741,1828.63,1847.83,1856.14,1827.85,1868.74
1551,1742.54,1755.33,1758.05,1757.97,1829.65
1864,1634.74,1562.36,1553.33,1441.75,1426.87
1757,1855.18,1881.27,1888.56,1863.5,1895.91
1616,1760.92,1771.01,1772.02,1758.29,1811.08
1633,1658.55,1626.82,1619.4,1574.67,1607.13
1622,1669.83,1643.68,1636.39,1597.01,1631.04
1643,1663.85,1632.11,1623.44,1576.61,1602.08
1707,1685.59,1653.01,1644.58,1585.16,1597.58
1618,1723.87,1717.9,1711.74,1686.42,1720.91
1339,1630.42,1626.65,1615.33,1642.97,1719.37
1281,1427.45,1350.19,1326.29,1329.82,1355.09
1324,1392.77,1294.59,1268.45,1255.15,1250.23
1570,1477.31,1335,1314.43,1290.09,1320.39
1520,1633.44,1564.52,1564.28,1572.6,1638.9
1617,1608.75,1517.64,1514.51,1492.34,1537.77
1799,1691.41,1611.87,1615.36,1557.96,1575.89
1867,1821.75,1792.15,1803.49,1755.74,1769.54
1792,1860.68,1861.15,1874.43,1857.31,1889.37
1563,1785.84,1787.46,1799.95,1825.59,1904.23
1399,1611.8,1563.09,1564.74,1597.65,1699.61
1433,1503.79,1408.07,1396.5,1404.54,1484.73
1660,1548.32,1440.43,1432.14,1385.29,1425.46
1664,1702.99,1660.41,1669.07,1645.84,1706.02
1560,1694.87,1665.2,1674.37,1677,1759.64
1767,1643.11,1563.93,1566.48,1503.15,1538.33
1528,1762.79,1769.45,1784.28,1809.81,1906.13
1610,1604.12,1534.15,1534.47,1505.24,1570.94
1634,1662.74,1614.91,1621.39,1595.28,1664.15
1548,1670.43,1639.27,1647.45,1645.38,1734.05
1670,1622.17,1555.32,1557.35,1513.11,1570.98
1886,1728.73,1676.35,1686.94,1604.23,1629.14
2271,1920.63,1894.4,1914.93,1774.32,1730.52
2009,2169.26,2280.95,2300.25,2326.82,2327.09
1685,1950.46,2020.43,2043.8,2077.14,2151.5
1799,1729.4,1693.73,1705.16,1644.05,1689.1
1835,1814.43,1809.19,1826.75,1775.89,1819.32
1685,1825.32,1846.27,1865.38,1858.62,1933.24
1593,1708.05,1695.25,1706.29,1694.97,1781.49
1668,1649.67,1603.73,1608.23,1563.97,1627.96
1712,1707.3,1679.03,1688.55,1643.67,1704.87
1835,1751.07,1723.74,1735.79,1666.85,1706.05
1869,1843.67,1848.94,1867.31,1812.6,1849.91
2038,1885.44,1884.01,1903.63,1813.52,1817.38
1846,1990.46,2056.43,2080.94,2079.43,2120.86
1794,1844.29,1861.37,1879.38,1844.71,1895.79
1865,1813.26,1808.7,1823.76,1760.3,1794.81
1907,1869.67,1881.44,1899.57,1840.17,1867.61
