Real,K-AGRUED,GRUED,LSTM,SVR,ARIMA
1774,1907.46,1947.69,1924.57,1900.31,1883.2
1852,1805.48,1823.89,1791.75,1755.77,1715.65
2017,1906.76,1914.69,1877.28,1807.15,1747.39
1823,1982.41,2023.88,2001.62,1970.41,1951.95
1722,1810.86,1844.45,1821.32,1811.6,1794.23
1588,1699.49,1736.68,1716.9,1736.12,1733.01
2063,1713.94,1691.07,1642.81,1570.58,1490.12
2008,2061.91,2088.04,2058.83,1994.52,1951.95
1786,1965.83,2008.48,1989.14,1968.47,1955.12
2190,1899.39,1879.02,1832.62,1729.96,1641.72
1769,2092.46,2154.63,2141.08,2131.51,2135.64
1895,1812.49,1818.28,1786.64,1742.34,1698.61
1669,1851.59,1892.32,1876.57,1877.61,1875.7
1847,1723.38,1722.06,1689.86,1654.49,1614.8
1853,1861.03,1876.8,1850.91,1813.65,1782.71
2007,1903.86,1904.16,1871.09,1802.46,1749.59
1991,2014.07,2033,2005.68,1943.82,1903.63
1674,1922.72,1971.02,1959.42,1959.84,1966.96
1918,1744.8,1731.43,1697.66,1642.37,1597.7
1809,1901.89,1926.78,1906.97,1876.25,1860.63
1800,1817.79,1829.58,1807.12,1774.21,1755.46
1731,1793.51,1810.2,1791.25,1770.63,1763.12
1631,1716.09,1733.44,1717.55,1714.18,1720.21
1540,1604.35,1663.78,1639.24,1591.55,1636.8
1599,1549.35,1597.47,1568.05,1524.19,1551.6
1822,1650.94,1679.98,1640.47,1548,1543.83
1869,1834.62,1870.54,1833.37,1710.04,1714.02
1920,1883.67,1916.55,1877.96,1743.97,1742
2022,1948.28,1973.16,1930.75,1775.98,1760.91
1852,1982.43,2028.66,1997.25,1873.2,1890.55
1782,1837.99,1883.22,1851.51,1758.13,1768.95
1825,1795.66,1832.76,1797.28,1705.25,1701.76
1545,1759.18,1826.23,1805.94,1769.46,1809.53
1915,1634.99,1649.08,1602.79,1524.09,1485.69
1631,1850.26,1912.79,1890.8,1836.93,1867.95
1673,1642.25,1684.71,1652.9,1618.85,1619.12
1747,1693.89,1730.94,1696.68,1646.42,1636.92
1878,1784.61,1812.38,1773.81,1693.35,1668.13
1837,1875.65,1914.5,1881.89,1802.37,1792.33
1769,1827.71,1870.72,1840.48,1780.37,1775.51
1674,1751.89,1800.05,1772.66,1739.38,1741.8
1902,1735.27,1754.44,1712.78,1644.15,1603.89
1962,1926.91,1953.31,1915.84,1821.31,1788.51
2011,1984.96,2009.67,1971.7,1867.04,1830.69
1604,1920.28,1988.3,1972.29,1949.79,1977.51
1570,1598.7,1644.34,1617.29,1629.02,1629.11
1857,1644.03,1658.13,1615.63,1574.4,1528.39
1886,1875.28,1904.54,1870.45,1805.66,1774.37
2191,1974.03,1974.26,1926.04,1800.96,1725.22
1825,2108.39,2164.42,2143.28,2087.24,2092.6
2020,1885.01,1897.29,1856.04,1771.88,1715.12
1942,2013.55,2046.71,2015.64,1942.35,1912.45
1733,1903.05,1951.35,1928.64,1900.98,1894.93
1985,1805.63,1813.11,1771.04,1703.02,1642.77
1792,1950.49,1995.32,1971.43,1934.56,1921.78
1857,1819.85,1843.21,1810.03,1767.31,1729.24
1864,1871.81,1898.87,1867.79,1822.58,1787.67
2038,1920.8,1930.48,1891.17,1812.15,1751.23
1943,2028.03,2060.68,2031.75,1970.66,1937.4
2177,2015.7,2016.9,1973.69,1867.65,1791.15
1711,2070.92,2137.58,2124.32,2114.57,2127.44
1794,1742.09,1761.06,1729.52,1707.11,1671.87
1977,1852.24,1859.15,1821.72,1760.74,1703.13
1970,1989.44,2012.64,1981.85,1920.99,1877.35
1824,1947.65,1984.42,1960.98,1930.06,1907.73
1859,1845.88,1865.18,1835.5,1798.67,1760.97
1622,1813.32,1858.91,1842.57,1853.05,1853.37
1622,1630.35,1653.44,1628.8,1643.34,1631.01
1691,1647.69,1662.84,1635.06,1635.32,1613.21
1661,1693.87,1717.31,1693.91,1698.21,1684.35
1858,1719.89,1719.82,1685.78,1650.64,1606.5
1931,1889.34,1900.64,1870.27,1818.83,1774.75
2153,1999.57,1995.74,1956.92,1861.74,1789.53
1499,1997.58,2082.85,2082.79,2126.51,2169.03
1395,1478.69,1505.38,1489.97,1546.31,1569.72
1503,1425.55,1431.22,1407.31,1442.38,1448.72
1553,1521.55,1530.12,1507.74,1529.51,1531.77
1344,1508.05,1540.89,1531.12,1592.59,1628.79
1498,1386.01,1383.51,1359.71,1390.95,1401.78
1459,1494.55,1507.86,1491.3,1526.88,1547.33
1725,1531.19,1512.78,1482.09,1462.87,1444.23
1746,1740.45,1746.68,1724.45,1699.56,1686.66
1829,1776.96,1776.32,1751.04,1708.3,1685.22
1672,1788.92,1845.36,1817.94,1720.99,1762.19
1634,1659.83,1711.94,1683.41,1615.73,1647.59
1458,1586.96,1654.38,1633.8,1609.76,1662.78
1635,1495.8,1534.93,1501.54,1468.35,1480.34
1839,1683.78,1712.68,1672.92,1579.84,1571.24
1876,1850.46,1886.11,1849.16,1730.62,1730.5
1878,1879.66,1916.69,1880.62,1762.2,1762.77
1718,1841.75,1894.67,1866.78,1783.98,1806.62
1916,1769.01,1793.59,1751.93,1648.03,1625.79
1455,1805.91,1886.54,1873.04,1847.21,1908.54
1532,1469.31,1516.3,1486.65,1495.01,1508.44
1641,1556.67,1596.96,1563.93,1544.23,1544.32
1702,1657.3,1697.44,1664.47,1623.6,1620.22
1770,1722.23,1758.65,1724.08,1666.45,1655.66
1659,1747.68,1798.66,1771.71,1733.08,1742.51
1785,1693.22,1724.73,1688.24,1637.06,1617.63
2069,1862.63,1872.65,1825.87,1709.66,1655.59
1656,1974.48,2041.18,2023.25,1976.29,2007.23
1647,1657.44,1701.02,1671.53,1655.45,1652.18
1959,1728.73,1740,1694.69,1619.2,1567.2
1997,1979.2,2005.13,1967.78,1866.05,1831.54
2074,2027.34,2047.54,2007.63,1891.64,1847.61
2014,2069.74,2100.25,2065.71,1962.09,1932.76
2228,2079.22,2084.58,2037.9,1895.82,1827.71
2184,2223.81,2245.94,2207.28,2073.98,2031.31
2131,2179.63,2204.63,2167.79,2047.81,2007.69
1959,2098.79,2137.79,2108.44,2025.67,2005.25
2091,2004.93,2019.31,1978.77,1875.1,1818.49
2186,2126.9,2140.43,2099.14,1976.09,1915.95
2472,2267.2,2258.3,2205.37,2027.53,1932.41
2038,2354.71,2405.97,2380.88,2302.07,2299.29
2159,2081.68,2093.69,2052.99,1942.02,1878.72
1863,2096,2146.17,2123.72,2074.07,2065.34
2113,1938.65,1941.28,1897.95,1802.76,1730.95
1827,2053.91,2104.18,2082.83,2043.69,2034.89
1674,1801.54,1844.1,1821.98,1817.85,1808.51
2216,1818.45,1793.89,1739.39,1633.13,1532.56
2016,2174.83,2214.06,2186.42,2116.83,2087.53
1857,1990.27,2028.87,2004.37,1964.32,1941.05
1784,1852.33,1884,1858.4,1834.79,1810.33
1905,1826.59,1839.12,1805.2,1759.25,1711.85
1718,1872.3,1913.73,1893.55,1883.83,1872.62
1812,1752.39,1766.82,1735.69,1710.21,1673.28
1829,1829.17,1849.66,1821.35,1790.84,1757.12
1800,1834.9,1859.18,1833.2,1808.42,1780.4
1715,1791.42,1820.69,1798.24,1790.65,1774
1601,1697.45,1729.15,1709.63,1725.56,1721.88
1765,1650.01,1653.72,1622.09,1606.72,1574.04
1615,1739.42,1772.81,1755.03,1766.75,1764.8
1827,1676.53,1673.09,1639.55,1609.81,1570.04
1681,1803.04,1834.62,1816.33,1813.86,1806.81
1893,1744.13,1738.36,1704.64,1659.03,1613.89
1668,1849.18,1887.87,1873.04,1872.91,1873.19
1627,1667.55,1684.87,1664.7,1670.18,1666.52
1679,1648.93,1655.66,1631.78,1625.74,1613.98
1369,1611.39,1653.46,1647.32,1701.84,1739.7
1335,1364.57,1378.81,1364.39,1425.92,1463.01
1538,1389.72,1379.27,1354.26,1373.35,1381.37
1353,1498.99,1524,1514.97,1567.85,1608.16
1421,1374.66,1374.08,1356.49,1394.36,1423.54
1380,1403.23,1466.05,1445.49,1458.22,1512.98
1630,1434.74,1469.76,1435.57,1407.47,1419.92
1428,1576.37,1646.57,1627.4,1609.86,1667.08
1309,1391.3,1461.16,1443.42,1479.44,1538.47
1509,1351.15,1393.1,1362.4,1377.45,1397.64
1837,1586.08,1607.6,1564.88,1491.12,1471.81
1681,1800.75,1855.57,1828.44,1752.87,1779.68
1360,1600.91,1679.38,1664.57,1672.42,1732.75
1442,1373.37,1424.24,1396.93,1429.65,1454.83
1592,1474.02,1514.63,1481.78,1477.06,1482.5
1602,1593.36,1641.51,1612.17,1590.8,1602.53
1761,1641.26,1673.67,1636.63,1585.24,1572.01
1819,1779.85,1815.08,1779.68,1703.87,1692.02
1662,1785.79,1839.56,1813.74,1767.48,1782.11
1934,1732.44,1749.7,1705.81,1621.93,1581.94
1690,1881.41,1938.01,1914.31,1860.6,1877.44
1926,1753.05,1771.8,1729.28,1649.62,1609.75
1916,1932.78,1965.79,1930.94,1838.59,1817.67
1929,1928.89,1959.72,1924.13,1832.63,1807.41
1468,1823.9,1901.28,1889.3,1892.1,1935.71
1499,1473.71,1519.28,1491.04,1525.62,1530.64
1619,1528.24,1563.05,1529.88,1539.22,1526.84
1510,1595.47,1648.07,1624.53,1647.05,1657.08
1540,1517.66,1559.64,1530.9,1558.06,1556.22
1531,1539.24,1583.3,1556.13,1584.01,1584.29
1384,1495.69,1553.12,1533.07,1592.38,1613.42
1376,1378.97,1427,1402.26,1475.88,1490.64
1438,1388.5,1428.96,1400.91,1463.48,1468.13
1158,1367.05,1438.57,1426.81,1541.39,1590.04
1198,1163.32,1212.68,1189.96,1316.39,1350.89
1348,1230.79,1266.52,1237.55,1331.41,1343.94
1454,1371.79,1405.11,1375.76,1438.8,1438.87
1505,1467.3,1501.47,1473.5,1519.7,1515.69
1501,1506.52,1543.62,1517.91,1562.12,1560.68
1447,1490.11,1531.37,1508.39,1563.97,1570.34
1361,1426.54,1471.62,1451.15,1527.14,1544.28
1638,1429.11,1439.57,1402.4,1427.6,1400.61
1362,1576.94,1634.09,1621.18,1687.65,1713.18
1215,1324.64,1375.18,1359.67,1468.66,1505.72
1219,1213.68,1253.17,1233.07,1347.21,1381.58
1377,1256.48,1279.15,1251.57,1332.98,1344.3
1342,1368.76,1404.04,1383.52,1464.63,1484.38
1491,1379.24,1395.93,1367.08,1418.98,1416.26
1894,1595.9,1582.04,1538.6,1503.47,1444.77
1654,1847.79,1892.92,1876.42,1880.65,1878.74
1649,1662.1,1684.31,1659.83,1667.73,1653.34
1424,1602.02,1645.27,1632.16,1684.65,1704.4
1090,1343.58,1399.85,1395.55,1519.71,1582.87
1168,1112.03,1136.69,1119.88,1234.33,1284.73
1247,1189.05,1208.83,1190.12,1285.76,1325.18
1466,1303.03,1304.45,1277.16,1325.82,1333.72
1396,1453.38,1477.1,1460.48,1517.23,1539.7
1351,1388.32,1409.27,1392.99,1458.44,1487.6
1653,1429.57,1415.23,1382.92,1386.94,1371.6
1412,1602.21,1638.34,1628.75,1676.01,1705.22
1700,1488.5,1471.41,1439.55,1429.62,1410.9
1479,1654.89,1687.15,1676.63,1707.86,1731.31
1566,1506.8,1506.16,1484.07,1496.52,1502.08
1625,1588.5,1589.2,1567.51,1565.96,1566.14
1302,1553,1591.01,1587.93,1649.29,1701.09
1193,1266.85,1340.42,1326.96,1394.02,1469.91
1421,1243.7,1286.69,1259.34,1299.11,1333.22
1281,1378.79,1451.2,1434.98,1474.3,1539.31
1380,1297.94,1351.07,1326.6,1368.34,1408.52
1474,1396.08,1446.17,1418.81,1431.39,1460.68
1620,1504.8,1545.91,1513.2,1487.32,1498.29
1518,1592.69,1652.27,1628.07,1607.85,1642
1715,1563.1,1596.73,1560.03,1515.79,1511.29
1746,1724.19,1765.6,1732.37,1662.78,1665.8
1650,1724.63,1777,1749.41,1699.24,1717.13
1465,1604.3,1669.48,1648.6,1648.36,1684.77
1357,1433.55,1498.22,1477.47,1522.21,1560.77
1456,1375.18,1422.86,1393.93,1433.65,1449.88
1398,1437.31,1496.39,1473.11,1515.47,1544.12
1498,1417.6,1462.62,1432.5,1463.42,1472.45
1492,1494.05,1545.22,1518.39,1541.9,1555.9
1274,1435.14,1507.19,1491.03,1560.9,1605.84
1220,1253.69,1317.16,1296.87,1401.65,1443.08
1482,1278.68,1312.01,1276.94,1335.87,1335.12
1674,1528.14,1557.74,1521.21,1517.8,1498.41
1641,1670.7,1714.88,1686.45,1674.42,1670.74
1758,1674.42,1704.24,1668.96,1638.24,1613.59
1491,1699.4,1762.76,1744.86,1760.76,1783.27
1301,1443.01,1507.69,1490.23,1566.81,1599.82
1254,1284,1340.76,1319.26,1422.46,1453.71
1299,1259.65,1308.23,1283.01,1381.65,1404.18
1515,1348.14,1377,1342.46,1394.95,1385.9
1446,1499.15,1547.75,1524.24,1574.64,1584.19
1659,1498.55,1520.49,1483.97,1497.76,1471.6
1313,1579.54,1649.65,1638.33,1707.68,1744.06
1361,1321.31,1362.72,1336.71,1420.49,1433.65
1354,1356.85,1401,1377.1,1459.28,1474.75
1391,1360.93,1399.92,1374.08,1449.47,1459.06
1083,1312.88,1384.05,1375.08,1509.85,1566.74
1377,1154.47,1176.47,1143.74,1236.05,1243.68
1485,1403.01,1430.93,1401.75,1456.89,1453.13
1176,1410.27,1475.48,1465.88,1576.82,1623.21
1078,1148.68,1202.41,1187.71,1333.43,1387.58
1003,1058.5,1112.93,1099.89,1263.32,1328.96
1176,1048.9,1080.76,1058.01,1187.61,1228.4
1086,1151.59,1200.77,1186.56,1327.77,1382.43
1105,1090.74,1131.55,1114.64,1253.6,1306.08
1165,1119.83,1154.36,1135.23,1260.28,1304.55
1282,1193.41,1218.32,1195.11,1293.72,1321.3
1284,1282.11,1312.79,1293.07,1386.38,1415.32
1337,1297.18,1321.32,1299.38,1380.77,1402.68
1346,1340.23,1365.74,1345.37,1422.08,1444.27
1232,1318.9,1355.08,1341.08,1439.02,1479.43
1348,1261.58,1276.84,1254.14,1330.18,1353.24
1200,1312.97,1349.65,1338.12,1439.54,1486.96
1185,1197.62,1224.05,1209.66,1315.31,1365.29
928,1122.62,1172.22,1170.85,1326.15,1416.08
1042,969.648,992.173,982.426,1112.97,1190.68
1096,1062.08,1083.23,1072.28,1190.3,1259.36
946,1063.48,1100.92,1098.79,1244.43,1336.91
935,956.66,985.596,983.472,1127.7,1226.15
748,903.089,948.435,956.423,1135.1,1263.67
1051,860.255,865.762,860.664,970.404,1061.05
1003,1047.72,1069.83,1067.11,1190.8,1282.51
1204,1065.09,1062.69,1050.42,1130.47,1194.86
1175,1190.32,1258.7,1244.37,1328.88,1402.57
1145,1161.71,1230.99,1217.11,1314.53,1389.25
1225,1160.02,1219.1,1200.16,1288.32,1347.72
1167,1203.29,1273.86,1258.87,1350.74,1420.2
1478,1238.72,1274.01,1241.84,1281.71,1300.07
1397,1452.14,1515.79,1494.33,1512.53,1557.21
1178,1335.34,1415.59,1402.89,1478.31,1548.91
1389,1224.13,1268.63,1239.88,1303.25,1329.91
1102,1310.54,1397.24,1387.68,1484.8,1562.54
1335,1155.73,1199.99,1171.52,1258.48,1287.46
1310,1321.58,1383.34,1361.51,1428.53,1468.78
1187,1271.96,1344.03,1327.45,1424.24,1480.14
975,1127.06,1212.05,1202.59,1357.57,1438.89
1270,1050.7,1091.83,1062.71,1180.77,1211.6
1477,1314.54,1353.71,1320.91,1369.98,1376.34
1484,1475.67,1526.37,1499.28,1526.6,1540.58
1461,1475.65,1528.51,1502.74,1536.03,1552.47
1484,1463.72,1512.28,1484.6,1517.61,1528
1308,1437.94,1504.9,1486.73,1554.53,1591.34
1353,1313.13,1364.12,1338.02,1415.6,1436.27
1230,1317.11,1382.49,1363.9,1463.12,1503.07
1379,1260.83,1303.07,1273.18,1354.92,1367.29
1584,1426.15,1456.28,1420.81,1449.35,1435.49
1384,1536.78,1599.08,1580.72,1632.95,1658.71
1179,1329.24,1398.63,1383.63,1494.89,1540.45
1247,1190.37,1239.65,1214.8,1329.53,1358.08
1180,1224.8,1284,1264.56,1388.02,1427.75
1301,1204.98,1247.18,1219.75,1324.12,1343.89
1362,1311.88,1354.36,1327.67,1411.54,1424.72
1215,1322.38,1382.43,1365.25,1474.53,1511.35
1211,1209.29,1259.73,1238.11,1358.31,1391.69
1427,1260.51,1288.11,1255.7,1332.84,1333.7
1245,1381.19,1439.55,1423.6,1523.53,1557.47
1088,1201.91,1263.34,1249.24,1391.74,1444.15
933,1047.08,1113.75,1103.34,1284.24,1358.48
825,911.924,979.971,972.387,1179.05,1270.67
944,871.129,920.765,906.559,1089.67,1165.83
1017,967.918,1015.07,998.677,1164.11,1227.98
1103,1040.13,1081.27,1062.05,1207.26,1258.18
1082,1096.63,1143.29,1127.18,1272.83,1327.24
982,1056.77,1110.98,1099.76,1264.79,1334.95
1107,1017.76,1052.85,1034.04,1174.79,1227.81
976,1074.04,1127.57,1117.94,1280.73,1353.35
933,970.866,1020.35,1011.07,1183.25,1264.4
961,948.952,992.121,981.483,1146.48,1225.21
1261,1043.39,1056.49,1031.65,1134.55,1168.94
1221,1251.04,1283.83,1267.41,1371.28,1411.35
1029,1173.24,1221.17,1213.69,1355.43,1425.14
1297,1100.86,1109.32,1085.12,1174.31,1206.02
1247,1285.77,1314.06,1298.64,1391.82,1431.62
1071,1204.28,1245.2,1237.66,1365.32,1432.47
1004,1058.71,1093.95,1086.72,1227.79,1307.15
1135,1044.76,1061.7,1047.77,1160.31,1222.53
1146,1141.23,1162.66,1150.53,1258.39,1318.88
1216,1167.17,1180.6,1165.75,1257.27,1308.77
1150,1202.64,1225.5,1215.91,1317.93,1380.61
1341,1202.21,1199.94,1180.15,1241.88,1277.97
1110,1287.27,1320.1,1316.66,1421.31,1493.56
1313,1167.18,1161.69,1144.06,1206.2,1250.53
1085,1260.41,1290.14,1288.32,1393.54,1472.94
1345,1336.15,1348.06,1333.91,1343.12,1304.89
1247,1312.41,1333.94,1325.33,1352.88,1331.73
1173,1219.4,1234.66,1228.77,1260.53,1265.55
1214,1173.41,1173.7,1165.76,1181.6,1193.36
1173,1195.16,1205.29,1200.22,1226.47,1240.66
1288,1192.87,1185.38,1174.75,1173.21,1178.3
1452,1323.1,1315.56,1298.48,1273.49,1239.72
1357,1426.11,1449.27,1442.27,1452.17,1415.33
1287,1336.32,1354.5,1348.15,1361,1346.97
1312,1288.94,1294.82,1286.28,1285.96,1278.99
1191,1278.58,1299.96,1298.41,1323.83,1333.4
1312,1215.33,1207.01,1198.17,1186.55,1196.82
1226,1288.3,1305.95,1303.6,1320.12,1327.68
1380,1260.28,1249.98,1239.06,1215.18,1213.23
1447,1397.26,1402.04,1391.12,1368.95,1337.76
1531,1470.47,1475.48,1463.05,1430.59,1380.82
1383,1498.14,1527.68,1527.17,1532.7,1499.01
1375,1382.85,1395.1,1389.04,1379.32,1362.43
1242,1343.76,1368.18,1368.91,1384.22,1389.37
1297,1253.96,1253.55,1249.43,1238.8,1254.7
1274,1291.52,1301.45,1299.68,1298.78,1311.31
1282,1275.78,1281.42,1279.23,1273.62,1289.14
1524,1342.78,1325.32,1311.49,1257.73,1236.71
1391,1497.56,1526.27,1526.54,1525.5,1498.23
1390,1394.94,1406.66,1402.24,1386.25,1372.77
1336,1380.87,1397.84,1396.34,1390.59,1386
1070,1272.36,1308.07,1319.01,1359.96,1402.58
1103,1072.71,1066.11,1070.66,1076.75,1156.17
1089,1094.9,1094,1100.52,1111.92,1188.44
997,1061.1,1067.38,1078.33,1106.27,1199.47
1150,1028.58,1008.09,1007.71,996.293,1082.93
1255,1173.25,1162.02,1162.14,1143.68,1188.74
1116,1220.87,1239.24,1248.21,1268.7,1318.26
1059,1097.8,1101.09,1110.64,1127.1,1207.84
943,1024.6,1031.78,1045.41,1079.01,1187.22
1135,984.075,959.256,956.719,941.293,1041.39
1295,1171.64,1153.62,1152.49,1122.84,1165.36
1534,1356.73,1339.09,1328.56,1269.08,1250.55
1333,1492.02,1529.93,1533.97,1541.73,1527.42
1410,1355.35,1355.99,1352.27,1321.91,1316.52
1164,1353.85,1391.11,1400.56,1428.4,1450.31
1089,1142.55,1148.66,1159.4,1173.35,1241.37
1238,1121.4,1101.92,1103.33,1078.99,1137.38
1234,1236.45,1239.16,1243.99,1237.57,1271.24
1293,1247.93,1243.97,1245.94,1227.3,1252.35
1178,1265.17,1282.08,1290.28,1301.86,1334.84
1137,1164.91,1167.55,1176.9,1182.87,1239.49
1171,1141.38,1134.41,1141.36,1135.73,1193.74
1392,1222.9,1198.65,1195.38,1149.7,1168.16
1178,1341.37,1374.22,1382.76,1407.09,1424.85
1009,1132.24,1146.99,1163.21,1195.28,1268.73
1100,1024.85,1008.27,1013.76,1007.95,1097.42
1064,1085.31,1083,1094.81,1106.72,1184.14
1029,1048.8,1045.19,1057.43,1072.2,1160.68
1048,1026.74,1016.98,1026.57,1033.61,1124.96
1108,1056.07,1042.26,1049.98,1047.36,1125.34
1114,1103.28,1096.2,1106.18,1109.86,1175.01
1013,1082.44,1086.04,1101.35,1126.24,1204.52
1116,1031.17,1012.13,1017.68,1009.86,1090.55
1100,1105.31,1100.01,1111.19,1119.53,1182.4
978,1057.43,1071.43,1073.5,1135.3,1185.95
1071,989.928,977.954,974.579,1009.39,1067.03
1159,1081.61,1073.03,1066.76,1087.49,1120.42
1276,1178.19,1170.25,1159.14,1161.44,1165.96
1147,1236.42,1258.02,1254.91,1292.08,1301.52
1337,1185.16,1169.01,1155.73,1142.26,1143.9
1670,1415.43,1392.85,1365.81,1302.11,1229.3
1567,1641.36,1663.1,1661.85,1652.73,1570.07
1494,1547.98,1569.33,1562.85,1556.66,1491.69
1407,1471.95,1494.79,1488.35,1490.83,1446.19
1235,1363.04,1392.77,1391.53,1418.13,1409.57
1443,1282.24,1267.24,1252.38,1218.71,1202.82
1620,1488.1,1483.74,1465.51,1417.22,1350.28
1605,1618.69,1633.98,1628.01,1600.8,1524.36
1559,1596.67,1615.47,1610.81,1590.45,1523.07
1412,1526.03,1555.44,1554.98,1558.42,1517.13
1493,1434.42,1438.77,1427.32,1397.89,1358.79
1530,1506.42,1517.11,1507.47,1478.79,1427.34
1448,1514.56,1537.68,1534.41,1525.47,1484.46
1248,1402.17,1435.68,1438.77,1460.26,1457.53
1196,1233.67,1244.14,1245.52,1255.01,1286.23
1157,1183.45,1189.99,1192.91,1204.17,1250.1
1089,1136.18,1143.67,1149.69,1170,1233.23
1065,1077.45,1077.65,1083.66,1101.69,1180.58
1210,1095.27,1077.66,1075.96,1062.17,1124.19
1366,1247.4,1234.64,1228.62,1197.07,1212.78
1512,1406.33,1402.24,1391.65,1347.56,1320.08
1474,1510.07,1529.54,1525.61,1504.96,1468.8
1543,1498.27,1506.14,1497.34,1458.39,1415.63
1463,1531.3,1555.86,1554.09,1538.29,1502.44
1483,1475.01,1487.57,1481.63,1452.85,1420.94
1256,1433.77,1471.8,1477.95,1496.53,1497.14
1289,1264.91,1266.13,1266.46,1252.46,1275.92
1216,1272.6,1286.14,1290.73,1294.83,1324.62
1213,1214.54,1217,1221.06,1217.23,1258.59
1264,1224.94,1221.72,1223.4,1208.8,1243.09
1253,1262.19,1267.88,1270.92,1264.16,1292.31
1263,1256.02,1258.88,1261.48,1251.31,1279.59
1317,1277.31,1276.24,1276.41,1256.49,1275.09
1474,1358.82,1350.52,1343.46,1298.42,1285.59
1287,1434.19,1468.7,1473.13,1483.61,1480.65
1178,1261.1,1277.44,1285.2,1295.78,1331.13
1364,1222.14,1202.7,1200.11,1160.62,1184.78
1409,1378.77,1384.25,1381.11,1354.77,1344.43
1635,1470.12,1460.13,1446.05,1379.92,1329.97
1594,1632.22,1657.93,1651.84,1617.95,1557.68
1698,1627.16,1637.8,1624.32,1565.94,1491.07
1755,1718.51,1735.49,1724.25,1664.02,1577.75
1708,1747.93,1775.19,1770.01,1723.78,1644.7
1535,1670.1,1710.83,1710.27,1695.31,1640.97
1128,1438.57,1498.87,1511.08,1561.83,1573.27
1133,1124.32,1119.14,1128.24,1129.57,1192.36
1351,1182.51,1156.05,1154.48,1112.99,1141.46
1414,1367.26,1369.34,1365.98,1339.45,1323.76
1307,1388.91,1412.27,1413.97,1416.88,1408.86
1132,1261.94,1284.45,1295.36,1320.49,1351.26
1157,1132.47,1124.41,1132.91,1131.01,1185.39
1071,1130,1133.93,1147.35,1166.12,1228.05
1104,1072.13,1060.82,1070.1,1071.68,1143.24
1156,1110.13,1097.61,1105.62,1101.23,1157.89
1245,1166.64,1162,1150.88,1163.31,1165.64
1346,1260.49,1258.37,1243.24,1241.52,1218.5
1492,1375.16,1372.17,1351.93,1329.35,1273.64
1313,1442.36,1474.52,1469.61,1496.8,1454.83
1159,1267.92,1293.47,1290.36,1328.72,1331.49
966,1101.62,1124.3,1129.66,1191.36,1246.84
1027,971.19,961.553,961.296,996.737,1074.96
1137,1044.53,1031.39,1027.42,1042.78,1097.21
1022,1099.96,1113.32,1117.07,1162.08,1218.65
1192,1055.03,1035.47,1029.24,1030.68,1081.71
1297,1211.96,1205.44,1196.92,1189.44,1200.1
1033,1227.93,1262.87,1269.42,1323.93,1360.86
1073,1034.33,1027.69,1028.58,1050.89,1123.53
958,1036.36,1046.38,1054.28,1101.36,1186.49
926,941.376,940.212,946.29,991.029,1101.13
1275,1004.92,965.412,952.58,924.668,989.144
1329,1286.83,1288.42,1282.01,1270.68,1273.49
1322,1327.57,1337.58,1332.88,1327.91,1325.67
1277,1311.21,1324.64,1322.43,1324.98,1331.56
954,1195.59,1234.67,1248.21,1309.85,1372.14
1005,958.892,948.991,951.896,974.153,1081.52
1370,1088.86,1048.08,1035.41,987.187,1032.45
1305,1356.85,1374.13,1372.9,1372.6,1372.81
1029,1237.27,1272.65,1284.26,1331.43,1382.29
1006,1016.57,1014.79,1021.98,1045.96,1144.68
1142,1033.07,1014.84,1014.44,1008.65,1091.71
1208,1154.82,1147.75,1148.74,1141.26,1192.22
1355,1243.34,1231.17,1226.26,1195.68,1214.6
1073,1288.26,1326.41,1338.03,1379.72,1420.5
989,1046.7,1051.66,1062.48,1090.5,1187.65
1247,1046.73,1015.66,1009.98,978.516,1051.99
1261,1250.8,1253.53,1254.91,1245.8,1274.55
1315,1275.34,1274.72,1273.82,1255.19,1274
1420,1344,1341.17,1335.86,1302.15,1297.71
1474,1439.57,1447.19,1440.97,1408.32,1383.01
1419,1467.64,1488.53,1486.42,1470.7,1448.35
1451,1432.98,1442.82,1437.88,1409.47,1387.82
1183,1390.75,1432.12,1441.28,1470.02,1485.24
1138,1169.84,1174.3,1182.41,1189.06,1247.07
1138,1134.64,1132.34,1139.72,1141.17,1206.62
1276,1169.08,1152.85,1153.5,1127.21,1171.81
1251,1270.73,1278.01,1282.04,1276.72,1302.72
1208,1240.26,1247.76,1253.86,1254.18,1290.08
1183,1200.23,1203.33,1210.39,1210.6,1256.68
993,1133.08,1151.19,1167.54,1202.81,1281.1
1181,1033.34,1007.83,1007.63,984.301,1067.66
1106,1159.5,1165.7,1176.64,1189.17,1249.94
1208,1126.61,1111.62,1115.84,1099.19,1157.1
1137,1187.96,1194.9,1204.89,1214.71,1265.27
993,1096.6,1107.08,1123.17,1153.32,1236.87
1121,1018.06,997.896,1001.18,989.45,1079.39
1163,1126.41,1117.25,1124.66,1119.14,1178.68
1229,1175.22,1165.33,1170.51,1157.11,1198.66
1225,1225.21,1225.79,1231.99,1227.94,1258.31
1238,1225.09,1223.54,1229.14,1222.27,1250.48
1068,1192.4,1209.76,1223.97,1253.09,1303.83
1062,1059.67,1052.64,1063.7,1072.86,1153.15
1275,1108.19,1078.91,1079.15,1045.19,1093.73
1308,1280.12,1279.03,1281.31,1268.39,1274.45
1280,1298.27,1305.43,1308.91,1306.32,1310.69
