Real,K-AGRUED,GRUED,LSTM,ARIMA
66,44.9011,45.1453,41.4212,39.5913
43,52.785,54.1058,54.127,58.3562
41,50.9031,49.4371,52.0232,55.1988
74,49.4525,46.6113,44.6247,40.7785
51,59.279,57.6778,59.9249,61.8882
39,55.7814,54.4712,57.8619,62.6827
51,47.108,45.3611,46.1182,46.1579
59,50.6419,48.662,48.5041,47.5388
71,58.6444,55.9957,55.7317,54.5514
69,64.708,62.2657,63.2707,63.7522
78,67.7797,64.923,65.2423,65.1721
77,70.278,67.6686,68.6636,68.9845
36,65.4602,64.9957,70.2039,77.2766
71,55.0642,52.326,52.0822,51.0509
52,57.1996,55.7985,57.5127,58.895
53,57.6332,56.0202,57.8706,60.5458
32,50.5699,50.0978,53.4109,57.7953
43,43.3768,42.211,43.631,44.3595
33,41.5783,41.1413,42.7335,44.5085
38,40.6286,39.7941,41.154,41.9692
41,40.8249,39.9622,40.5679,40.7355
58,45.9247,44.2906,43.6294,41.9728
66,55.1681,53.2841,52.853,51.8089
64,61.8404,60.147,61.0546,62.2364
24,56.7649,57.1364,62.1113,69.8229
64,45.6757,43.6257,43.1109,40.8025
55,51.9844,50.8677,50.9027,50.7947
52,57.0482,56.0951,57.6275,60.4369
37,51.5372,51.3494,53.9106,58.0189
32,43.6534,43.6183,45.9204,49.0755
35,38.2493,37.9083,38.9003,39.8576
49,40.4294,39.4807,38.8316,37.6911
28,44.1288,44.5503,46.7793,50.519
56,42.5573,41.2975,40.6307,39.0048
49,48.5796,48.0876,48.1428,48.9105
64,54.4865,53.3355,52.7715,52.9083
31,54.0114,54.5976,57.847,63.6493
40,45.0474,45.0491,46.4809,49.0422
30,39.458,39.9303,41.021,43.4853
61,41.9359,40.7148,38.8152,36.198
47,50.7956,50.737,51.1415,53.0516
36,50.508,51.1669,53.1244,57.9566
70,47.5642,46.3425,43.9066,41.3531
50,56.2089,56.1823,57.0517,59.7807
54,56.39,56.4479,56.7423,60.0606
45,52.1522,52.5931,53.3507,56.7909
41,48.6964,49.3987,50.206,53.7614
39,44.5196,45.2682,45.6828,48.4329
36,42.2159,43.1057,43.4837,46.1951
26,38.9069,40.2696,41.3643,45.1246
21,33.0956,34.3234,35.3927,38.4638
43,31.9025,31.4867,29.6155,27.9834
57,42.1418,42.085,39.1537,37.8653
33,49.7986,51.354,52.6291,58.0561
39,43.7916,45.0964,45.1722,48.3628
28,38.9316,40.6282,40.8647,44.5516
28,35.6152,37.1198,37.2175,40.066
12,30.5459,32.6425,33.6682,38.1266
70,32.6954,30.6877,25.64,19.1118
43,49.303,50.468,49.6928,52.7885
53,52.9746,54.3883,53.1687,56.8849
27,47.0268,49.5087,50.4693,56.9671
31,38.8311,37.8598,40.382,42.4883
39,35.5753,34.4886,34.4559,33.7544
24,37.7568,37.5177,39.6782,42.4333
54,37.6965,35.6091,34.8403,31.9528
38,44.7237,43.9761,45.0704,46.6086
44,45.9063,44.4233,46.1222,47.6217
35,43.3305,42.5346,44.4068,46.5747
39,41.4494,40.3199,41.8289,42.9411
42,41.4804,40.3438,41.1053,41.4949
25,41.2188,40.9484,43.82,47.3922
37,36.3503,35.1493,36.4361,36.5099
30,36.4094,35.9298,37.0813,38.3259
34,36.873,35.9977,37.3854,38.1564
17,34.3757,34.484,37.2035,40.4663
24,29.2149,28.2963,30.1559,30.4907
28,28.7917,27.8579,28.1534,27.5781
30,32.355,31.6177,32.3722,32.5615
25,33.3951,33.0328,34.652,36.1599
31,32.6591,31.8098,32.8272,32.976
23,32.8094,32.608,34.2188,35.9647
46,34.3111,32.6564,32.1811,29.9353
35,40.5958,40.2807,41.1567,42.6251
29,40.4737,40.2505,42.7467,45.7696
44,37.4848,36.3238,36.4295,35.6422
33,40.8753,40.7196,42.0521,44.157
31,39.4126,39.1599,41.1949,43.6091
19,34.1047,34.3617,36.8131,39.9513
17,28.3102,28.0281,30.2489,31.9863
32,27.0623,25.6103,25.4406,23.7417
36,33.2569,32.6365,32.1868,31.8032
32,37.9444,37.8929,39.0063,40.836
38,38.0748,37.6587,38.2606,39.0695
38,39.6937,39.5014,40.0056,41.2343
44,42.0331,41.6311,41.8545,42.6886
22,41.3251,42.2141,44.8122,49.6271
36,35.3846,34.9044,35.795,36.4111
41,36.834,36.5191,35.8077,35.7753
47,43.2574,42.998,42.7094,43.4346
38,45.6864,46.0771,47.1344,50.2701
47,44.5727,44.448,44.5145,45.8816
28,43.4403,44.4461,46.2313,50.7274
34,38.283,38.611,39.6122,41.8215
25,34.9486,35.7624,36.662,39.5146
31,33.4587,33.6635,34.0526,35.3749
50,36.6841,36.1623,34.1617,32.7712
21,41.9211,43.6114,45.5381,51.1008
29,35.1978,35.824,37.0337,39.543
57,35.9114,35.0096,31.81,28.97
58,49.9286,50.0234,48.3033,48.9868
68,58.2002,58.0337,56.4086,57.9477
68,62.2006,62.1182,60.9981,63.4154
33,58.9162,60.7599,63.2626,71.7706
45,46.8249,47.943,47.8552,51.4026
56,45.3377,45.7991,43.4989,43.9338
35,49.6383,51.4242,52.1881,57.8664
33,43.0069,44.8713,45.3752,50.1099
42,38.5007,39.56,38.0959,39.5828
43,42.0058,43.373,41.9092,44.2208
33,43.0551,45.1527,45.0607,49.7615
19,36.8849,39.5194,40.4722,46.2341
54,33.8688,31.5857,30.1999,26.4342
42,43.6227,42.7602,42.9842,43.8214
36,45.8952,44.7026,47.4089,50.8193
46,41.946,40.3996,41.1448,41.4395
30,42.4659,41.9032,44.2607,47.4973
40,39.4192,38.0475,39.5114,40.3534
50,41.4481,39.9251,39.5926,38.7769
34,45.7718,45.0228,47.4674,50.8065
39,41.9729,40.7184,42.6951,44.5039
28,38.6903,38.2413,40.4075,43.1243
31,35.6131,34.7286,36.5906,38.0053
29,34.021,33.3716,34.6868,35.912
10,31.0343,31.2671,34.6627,38.7414
34,26.6311,24.5474,25.0523,22.6883
34,31.8696,31.079,30.5153,30.0603
30,36.8658,36.3054,38.0957,40.0498
36,36.0682,35.0945,36.1527,36.7549
40,38.2779,37.3307,37.8832,38.2913
28,39.6252,39.3875,41.7052,44.8345
25,34.98,34.5569,37.0634,39.6106
40,33.2102,31.8477,31.8878,30.879
14,34.8994,35.4855,38.3703,42.8268
13,27.4281,26.9143,30.3485,32.8509
37,25.0956,22.7039,21.8191,18.4971
47,35.7395,34.609,33.0767,31.4678
19,41.5163,42.129,45.5168,50.9703
25,32.8295,32.2391,34.9034,37.0193
24,28.7632,28.2234,29.0613,29.9653
33,31.059,30.1313,30.4821,30.388
31,34.2169,33.9409,34.6117,35.9091
36,36.2274,35.7286,36.4503,37.4812
30,36.9671,37.0141,38.3048,40.7029
23,34.5448,34.7681,36.8875,40.0553
30,31.3104,30.7271,31.5625,32.3449
29,32.4047,32.2513,32.7894,34.1358
48,36.4537,35.4432,34.5084,33.4517
35,42.3397,42.7491,43.6276,46.5879
11,37.6505,39.061,42.9331,49.6746
33,28.1197,26.7083,27.3008,26.4657
37,32.0165,31.6639,30.3844,30.2336
9,34.6231,36.2675,39.3735,45.5746
35,28.0691,26.554,26.9364,25.772
19,29.6318,30.4202,30.707,33.4923
34,31.3433,30.8583,31.0892,31.5292
40,34.6642,34.6494,33.4147,33.751
20,37.7169,39.2643,41.0973,46.3162
47,34.7869,34.0527,33.0986,32.277
38,40.0453,40.9185,40.224,42.5249
26,40.7763,42.322,43.9419,49.2489
34,34.7885,35.2975,35.364,37.3095
21,33.3553,34.8197,35.5471,39.5758
16,29.1085,30.18,31.6157,35.3623
10,23.3843,23.8639,25.027,27.9705
25,22.3939,21.2163,20.5875,19.9716
14,24.9659,25.8936,25.8403,28.7796
23,25.4012,25.3691,25.2669,26.4235
36,28.3456,28.2596,26.1022,25.8682
23,33.6538,35.5993,35.4422,39.5965
42,34.1423,34.6871,33.0679,33.7514
37,38.2363,39.9297,38.3831,41.2645
41,41.0604,39.7023,41.0067,42.4945
33,40.4187,39.5909,41.5047,44.2047
31,37.6394,36.7453,38.8854,41.3453
17,32.8638,32.7238,35.5796,39.2586
32,29.0476,27.5908,28.4127,27.8273
9,28.477,28.8673,31.2152,34.9827
24,25.0697,23.4682,25.1348,24.6036
22,25.6,24.8527,24.9938,25.1878
16,27.1201,26.6454,28.6871,30.6822
4,22.6269,22.3337,25.3208,28.0955
6,17.5767,15.978,18.3484,18.3041
11,16.8132,14.7416,15.7656,14.2919
33,22.0876,19.4943,18.3746,14.7092
26,30.1299,29.673,29.9809,30.9738
23,31.7778,31.1757,33.4532,35.7283
26,29.4787,28.5428,29.8813,30.7754
35,31.3576,30.1336,30.3974,30.1259
42,36.7504,35.6292,35.7166,35.7373
34,40.6139,40.0826,41.892,44.5877
30,38.238,37.6869,40.1098,43.1305
36,35.6091,34.6454,35.7782,36.8065
26,35.6918,35.4993,37.4936,40.4311
27,33.0651,32.4151,34.4745,36.5647
41,33.322,31.9804,31.8776,31.2354
26,37.0946,37.1791,39.0653,42.3955
27,34.1935,33.6643,36.0188,38.5988
26,31.0637,30.5466,31.8914,33.5882
40,32.9828,31.741,31.7202,31.2972
46,39.4167,38.6217,38.2897,38.5703
27,42.4031,42.7599,45.4107,50.2935
36,37.0782,36.3912,38.0244,39.9578
25,34.7996,35.0182,36.6289,39.8074
36,33.9703,33.1573,34.0257,34.9556
22,33.8711,34.3162,36.0053,39.559
51,34.9999,33.3175,32.5679,30.9224
54,44.2906,43.7683,42.5127,42.659
27,48.2467,49.146,52.1994,59.0283
34,38.5545,38.433,40.3697,43.555
35,35.4037,35.3636,35.6173,37.3551
21,35.3238,36.1692,38.2603,42.8069
41,32.8302,31.8397,31.7309,31.617
31,36.2906,36.9145,37.1914,40.0024
30,36.5796,37.042,38.4036,41.8272
18,32.0643,32.9803,34.844,39.1915
47,31.4317,29.9538,28.677,27.0186
39,39.2565,39.9509,39.1982,41.415
66,46.6778,46.0437,43.9648,43.6307
35,51.4605,52.8411,54.3295,60.5526
28,43.6167,45.0944,47.3287,53.9852
31,34.0195,34.6307,35.0142,37.7822
20,31.985,33.2776,34.2966,38.5988
10,26.7734,27.7983,29.8366,34.4501
20,22.2862,21.2761,21.6329,22.3716
18,23.4642,23.4399,23.1802,25.0684
24,25.7137,25.6263,25.3536,26.868
34,29.015,29.0762,27.6032,28.3883
38,34.8866,35.8485,34.4043,36.4152
52,40.9234,41.6943,39.4211,40.6605
31,44.5904,46.9532,47.2628,53.5462
40,40.2885,41.8266,41.322,45.1217
21,36.2109,36.0435,38.677,42.9508
21,30.4316,29.6494,32.4205,35.154
30,27.7904,26.5999,26.814,26.6279
24,30.3563,29.8839,31.0115,32.9235
27,30.3951,29.4491,30.9356,32.3528
37,31.7902,30.4912,30.5596,30.3936
46,37.8478,36.4261,36.2563,36.1683
38,42.7582,41.7468,43.5583,46.3948
28,39.9379,39.1828,42.3616,46.6479
22,33.0375,32.4275,35.3304,38.7081
28,29.3872,28.2199,29.536,30.4296
49,33.5864,31.6891,30.5524,28.6249
33,41.2111,40.7407,42.5385,45.7485
38,40.0292,38.7361,41.0016,43.5537
55,41.0191,39.1927,38.7441,37.9956
52,48.9464,47.5335,48.3547,50.093
55,52.034,50.2599,51.5553,54.0304
38,50.0528,49.2449,52.1656,57.2105
34,42.941,42.079,45.14,49.462
48,39.4436,37.9228,38.3997,38.7668
56,45.6323,44.162,43.9792,44.2987
45,50.5954,49.6879,51.646,55.4948
24,44.6391,44.5997,48.7215,55.4491
46,36.6024,34.8407,35.7573,35.8822
40,40.0432,39.5623,40.0986,41.9595
26,40.4922,40.4602,43.6681,48.8253
39,35.2446,34.0196,35.243,36.3473
18,34.2588,34.7352,37.3003,42.0004
32,30.8112,29.449,31.1545,32.2066
17,29.4658,29.6425,31.412,34.9279
12,25.9454,25.4383,28.5588,31.9578
30,23.8311,21.5598,21.7003,20.4443
54,32.9153,31.1078,28.5586,25.9419
33,43.7114,44.1684,45.8068,50.2616
28,39.5989,39.7261,42.674,47.7603
21,31.7417,31.85,34.0972,37.9116
39,30.6222,29.2382,29.1946,29.0208
52,38.1349,37.344,35.7667,35.3788
61,49.0849,48.3864,47.3897,48.4252
65,56.3311,55.6083,54.9553,57.2755
60,59.0632,58.7189,58.8643,63.0195
19,51.7973,53.528,57.6459,67.9823
63,40.324,38.5148,37.7869,36.6896
23,43.3239,45.0871,46.8683,53.2204
38,38.8443,38.7515,40.4821,44.0502
7,31.3252,33.2128,35.8224,42.6139
44,28.2269,25.8329,25.5743,23.774
55,37.3079,37.0709,33.7666,32.9233
25,45.9114,47.8144,50.0105,57.6813
34,37.199,37.7041,39.0716,43.0519
23,32.4743,33.6717,34.4043,38.7532
24,30.2468,30.772,31.8171,35.3644
39,30.5012,30.1223,28.8778,29.4911
27,34.8258,36.3539,36.4914,40.9208
39,35.1134,35.5889,35.2087,37.6224
24,35.0186,36.9032,37.3659,42.6015
34,33.1385,33.7768,33.7255,36.6005
42,34.9726,35.7296,33.9589,35.7874
24,37.7966,40.1909,40.8404,47.1672
21,31.7867,33.4173,34.5632,39.8163
17,26.0207,25.4659,27.2278,29.5985
8,22.6531,22.2724,24.6071,27.4946
28,21.9027,19.7436,19.6892,17.7618
22,26.1508,25.6792,25.7298,27.0393
25,28.4396,27.4163,28.9525,30.6139
27,28.642,27.6789,28.5732,29.8594
30,30.48,29.4408,30.4119,31.7596
16,29.9759,29.7501,32.4326,36.4257
35,28.1634,26.1938,26.9146,26.4195
30,31.6857,31.0534,31.5386,33.1838
26,33.2247,32.4259,34.8764,38.0551
20,29.6766,29.0258,31.5451,34.7293
34,28.6914,26.9667,27.6033,27.5655
30,32.1664,31.4619,32.3579,34.2582
31,33.7716,32.7617,34.6718,37.0806
23,32.1012,31.5699,33.9757,37.399
21,28.9023,28.0329,30.5303,33.3395
33,28.3145,26.662,27.2239,27.3311
23,30.9427,30.576,32.2654,35.2803
36,31.5756,29.9866,31.1647,31.9538
10,30.6148,31.0827,34.3395,39.8516
17,24.559,22.9427,26.1241,28.158
22,22.7251,21.043,21.5607,21.8087
9,23.8659,23.4403,25.9124,29.4363
21,22.1534,19.9454,21.5815,21.7391
28,24.7826,23.1826,23.0426,23.0052
37,31.093,29.8424,29.9509,30.4785
24,34.1981,34.2109,36.4012,40.5243
29,31.7416,30.7928,32.8974,35.4543
59,35.3955,33.2233,31.352,29.0394
39,45.8415,45.9127,47.2833,51.4371
23,41.8488,42.1255,46.1995,53.448
32,32.2095,31.2018,33.0303,35.3104
40,33.4658,32.5891,32.4893,33.4641
47,39.7184,39.0469,39.0643,40.6479
41,43.5523,43.488,44.7101,48.6112
43,42.9122,42.6063,43.8535,47.4769
31,40.5748,41.0089,43.1012,48.2728
50,38.9024,37.8843,37.9903,39.1711
29,40.904,41.8117,43.5542,48.9939
51,39.7667,38.7677,39.0626,40.5348
22,39.7874,41.2119,43.4389,49.9634
30,34.0051,33.7149,36.0558,39.941
13,28.3219,29.0944,31.163,36.3032
17,24.3304,23.3998,25.5651,28.407
29,24.1787,22.6063,22.2444,22.5736
37,30.4436,29.9847,29.105,30.2797
33,35.5517,36.2039,36.634,40.3678
43,37.1955,37.2643,37.0862,39.5515
28,38.1244,39.5438,40.6753,46.2592
35,35.2794,35.639,36.4487,40.0975
24,33.1111,34.352,35.3077,40.2981
23,30.1657,30.7517,32.1275,36.487
39,29.8746,29.3106,28.2822,29.2681
32,34.7524,36.0184,35.6772,39.7116
26,34.5598,36.0002,37.0815,42.537
21,29.9231,31.025,32.1011,37.0106
19,26.491,27.0416,27.8679,31.9538
27,25.9494,25.7355,25.3713,27.6198
25,28.1046,28.947,28.5409,32.12
21,28.2173,27.5612,29.4059,32.3669
14,25.3184,24.7923,27.0685,30.3681
27,24.102,22.427,22.9166,22.8807
33,28.1865,27.0435,26.6034,26.983
33,33.1069,32.1021,33.1977,35.3732
49,36.7955,34.8915,34.9718,35.2482
23,39.4705,39.2123,42.512,48.3486
32,33.7192,32.0747,34.9995,37.9764
42,33.2501,31.7675,31.6695,32.0921
49,40.2457,38.6286,39.03,40.2419
62,47.38,45.0534,45.1428,45.9316
43,51.5488,50.2024,52.9399,58.2529
38,45.782,44.248,47.7564,53.3579
42,40.0077,38.5219,40.394,43.2195
27,38.299,37.7726,40.8819,45.9704
21,32.1951,31.3902,35.0457,39.6871
32,28.4922,26.794,27.9293,28.8894
60,35.5503,33.1841,31.2537,28.9737
46,47.3304,46.4173,47.7526,51.1872
37,46.4361,45.3575,48.7717,54.778
45,40.7115,39.2165,40.9279,43.5998
33,40.2129,39.7093,42.1601,46.7263
39,37.9448,36.6729,38.8182,41.9032
35,37.1368,36.4394,38.2075,41.5827
40,37.5812,36.4558,38.0676,40.7787
39,38.579,37.7842,39.2858,42.3931
43,39.8752,38.8495,40.2583,43.1086
41,40.9989,40.2775,41.8653,45.3845
23,38.3588,38.4878,42.0627,48.4483
29,31.6155,30.4945,33.0752,36.2825
31,30.4365,29.5633,30.5486,32.7909
40,33.7976,32.6997,33.2958,34.949
44,38.3922,37.6786,38.1747,40.4528
26,39.3371,39.7222,42.6539,48.8362
21,32.1715,31.9009,35.36,40.5995
33,28.3847,26.8908,27.7011,29.012
39,32.6809,31.9193,31.845,33.4511
48,38.9774,38.2817,38.2872,40.2296
39,42.6694,42.8699,44.243,49.011
16,37.4827,38.542,42.5522,50.6535
22,27.493,26.4904,29.2291,32.758
11,23.4147,23.1084,25.1147,29.3206
42,25.5184,22.5179,21.9138,20.3269
26,31.9859,32.7897,33.1061,37.2278
23,31.9406,32.1135,34.7381,39.9452
36,29.4506,28.4288,28.5569,30.1358
39,34.138,34.1654,33.8245,36.4079
41,38.4495,38.7874,39.0901,42.8236
22,37.0628,38.5605,40.88,47.9918
27,30.7421,30.6619,32.5163,36.75
27,28.671,28.7085,29.172,32.5715
35,30.882,30.7072,30.6697,33.3229
33,33.6102,34.3341,34.4683,38.4786
15,31.8304,33.5106,35.8729,43.054
11,24.1431,24.1551,26.8033,32.0074
19,20.6446,19.0145,19.6241,21.544
11,21.2462,21.0801,22.0051,26.1258
16,20.8885,19.6923,20.7582,23.5701
10,20.0944,19.6515,20.604,24.5212
15,19.8547,18.5196,19.3883,22.0415
44,38.2553,38.7307,41.0162,33.5426
30,27.1562,28.1482,30.0522,25.6024
15,28.287,29.7604,33.9483,31.3813
26,20.0139,19.9747,21.0889,18.5183
22,20.2416,21.7296,23.361,20.8477
35,23.47,23.6924,24.2825,19.7898
32,27.6468,29.0419,30.7019,25.8097
28,29.1124,30.1485,32.684,28.2377
15,24.7307,26.2644,29.6375,27.4703
18,18.4377,18.8523,20.6969,19.374
31,18.1994,18.4812,18.6723,15.477
29,24.5022,25.9357,27.4196,23.2585
33,27.7094,28.4083,30.0022,25.0606
28,28.1942,29.4048,31.6855,27.2612
20,25.875,27.1111,30.0292,27.0575
49,25.451,24.8021,23.9539,17.4428
44,34.9435,36.2461,37.5027,30.1418
29,37.3852,38.1813,42.1591,36.7533
49,33.341,32.9152,33.5813,25.9723
20,33.6478,35.6416,39.7307,35.7908
20,26.2886,26.8359,29.9377,27.378
7,17.1279,18.7908,21.7834,21.7319
33,15.2889,14.3281,13.7449,11.4084
24,21.7295,24.0598,25.6817,22.1621
43,27.7988,27.6487,27.9156,21.8182
21,30.2873,32.3364,35.6601,31.7154
23,25.937,26.4412,28.9564,26.0114
20,20.8156,22.086,24.0198,21.6652
4,17.6461,19.4465,22.8392,23.1713
2,9.46471,9.86093,12.1408,14.9582
5,4.67795,4.80569,6.28319,9.33572
9,5.95408,6.37768,7.60591,9.62312
21,10.3164,10.649,10.9996,10.5284
11,15.2816,17.3075,19.5323,18.9076
4,13.2004,14.3594,16.9711,18.5098
12,8.59047,8.7249,9.78722,11.3336
4,8.84107,10.5081,12.7272,14.3819
15,9.35295,9.38673,10.1635,11.2679
25,13.3412,14.3362,14.6342,12.7176
9,18.6152,20.8865,23.7376,22.8833
20,15.9057,16.1484,17.0676,16.5635
33,18.2951,19.2498,19.1712,15.3494
24,25.7972,27.535,29.5625,25.6536
6,22.5913,24.344,28.1103,27.7042
6,12.284,13.0624,15.0677,17.2409
19,9.24531,9.65022,10.0274,10.3867
25,15.8632,17.3275,17.8699,15.4152
18,21.2313,22.9592,24.9611,22.7668
9,18.4199,20.0012,22.6101,22.6343
13,13.1202,14.0279,15.3608,16.1611
11,12.0591,13.6644,15.2746,15.7973
39,16.5418,16.4822,15.2282,11.8698
18,25.1109,27.9028,30.3652,26.8833
24,24.2795,24.7929,26.3885,24.2341
22,21.2368,22.8179,24.2113,21.6233
43,25.1459,25.3491,24.6995,19.2337
15,29.2944,31.6239,34.9888,31.6767
36,25.7597,25.5187,25.757,22.3719
36,27.7522,29.3101,29.8526,23.9168
29,31.9702,32.7654,34.9427,30.0638
28,28.2654,29.0972,30.7861,27.292
38,27.6324,28.0235,28.2737,23.5088
25,29.6967,31.3196,33.5549,30.2205
32,27.7022,28.0346,29.1278,25.2367
30,27.2014,28.339,29.4981,25.7523
25,27.3982,28.4789,30.35,27.3028
22,24.3095,25.25,26.9464,24.7233
18,21.1203,22.115,23.7492,22.4762
34,20.974,20.8521,20.4572,17.2129
10,23.3088,25.7908,28.768,27.9927
18,18.1822,17.981,19.0747,18.7581
8,13.8033,15.2489,16.9882,17.9399
20,13.4789,13.0013,13.1457,13.1765
14,15.0448,16.4894,17.7099,17.5758
28,17.8877,17.7368,17.6093,15.6641
22,21.5278,23.1443,24.3591,22.1469
27,23.4573,23.9714,24.8699,22.1088
20,23.042,24.4226,26.1182,24.0963
10,19.8043,21.042,23.449,23.4264
22,15.317,15.0969,15.3083,14.6921
21,17.6913,19.0082,19.7977,18.228
32,22.2792,22.6255,22.7024,19.3496
28,26.2438,27.5797,28.7638,25.1433
45,29.9316,29.839,29.5409,23.4993
40,35.2435,36.1298,37.2407,31.1193
16,33.5039,34.8616,38.9202,36.4008
40,25.9378,25.2548,24.8817,20.6102
20,27.167,29.5141,31.7567,28.8763
21,24.8844,25.4001,27.2421,25.417
23,20.5382,21.4587,22.3496,20.3251
37,23.8157,24.1644,23.8225,19.4895
36,30.2499,31.3264,32.0612,26.8063
23,31.3184,32.4424,35.0606,31.7018
20,25.1724,25.9858,27.9367,26.0335
25,21.2975,22.0121,22.7168,20.4633
18,21.6639,23.1714,24.7968,23.1131
15,19.4766,20.5197,22.1396,21.6016
16,16.4071,17.3443,18.4395,18.1459
24,17.2325,17.9511,18.2276,16.6308
24,21.0859,22.4123,23.2101,20.7292
35,24.932,25.4288,25.3922,21.2346
15,26.6675,28.6734,31.324,29.2402
13,20.5031,21.3187,23.2103,23.373
11,14.0329,15.2297,16.59,17.3514
7,11.9999,13.278,14.8714,16.5139
1,8.79637,10.0288,11.9502,15.0766
3,5.4336,5.94059,7.29322,11.0655
1,4.28979,5.2724,6.91151,10.6867
16,6.29427,6.26946,6.31507,8.16918
5,10.5036,12.8388,14.6984,15.9919
5,9.99944,10.8935,12.308,15.241
20,9.18014,9.52617,9.36991,10.0239
28,16.963,18.4176,18.2136,15.5753
14,22.6475,24.6587,26.6723,25.3213
11,18.1717,19.3447,20.9596,21.8171
14,13.5188,14.6889,15.4977,16.2681
18,14.6171,15.9428,16.4737,16.2062
18,17.2625,18.8067,19.6039,18.8319
4,16.292,18.4112,20.6797,22.0593
16,11.9116,12.4118,12.565,14.2822
3,10.7841,12.1093,13.3174,16.1855
9,9.47699,8.51693,8.71481,11.6576
11,8.79617,8.76164,8.72126,11.1538
7,10.6945,11.0894,11.8381,14.3415
4,9.11267,9.07927,9.95455,13.2688
4,6.81477,6.3669,6.93355,10.7619
13,7.37179,6.52023,6.11823,8.69417
8,10.3627,11.1273,11.824,14.0159
3,9.98164,10.2006,11.4,14.5723
9,7.46415,6.69522,6.83799,9.88275
12,9.03535,9.10546,9.19654,11.1844
12,11.9941,12.4025,12.8931,14.3114
14,13.1423,13.4214,13.8253,14.8386
23,15.3799,15.4703,15.119,14.551
10,17.9616,19.6256,21.2354,21.7412
6,14.0892,14.4651,15.9138,18.0653
8,9.17619,9.05919,9.69605,12.2707
14,9.83119,9.76571,9.84163,11.3508
19,13.7361,14.186,14.1873,14.1977
13,16.7416,17.9191,19.0171,19.3156
10,15.032,15.657,16.8294,18.0781
21,13.7376,13.5716,13.3003,13.3027
9,15.9445,17.6676,19.1858,19.907
7,13.4037,13.7727,15.0507,17.1443
15,10.4761,10.3526,10.4507,11.7313
17,13.6932,14.5123,14.8316,14.9085
29,18.6555,18.9064,18.3533,16.3264
28,24.3547,25.5822,25.9181,23.0222
11,24.545,26.1515,28.5766,28.2217
20,18.1774,18.1465,18.4587,18.3278
14,16.6709,18.1273,19.1577,19.0718
9,15.7786,16.718,18.1198,19.3379
4,11.1883,11.9863,13.4573,16.021
12,8.85956,8.74265,9.07002,11.0993
9,10.448,11.5897,12.5745,14.067
12,11.8757,12.3793,13.0296,14.3915
6,11.4597,12.6788,14.0506,15.953
14,10.8976,11.0102,11.3003,12.744
7,11.6564,13.163,14.4988,16.009
13,11.7628,12.0679,12.539,14.0077
15,12.7344,13.7538,14.2594,14.6715
17,15.642,16.6205,17.121,17.0137
22,17.8557,18.7224,18.8678,17.7958
17,19.8892,21.3399,22.3067,21.478
21,19.6499,20.406,20.7949,19.9149
18,19.6267,20.9849,21.7814,20.9003
20,19.7034,20.6393,21.1492,20.3149
11,18.438,20.0716,21.5195,21.8027
16,15.7514,16.4169,16.865,17.4844
11,14.7378,16.3278,17.4168,18.0943
37,17.8372,17.5842,15.8634,13.3189
9,23.5728,26.6283,28.9164,28.0206
15,19.1303,19.5255,20.2492,21.5388
9,13.4832,15.2378,16.4292,17.5265
9,12.5348,13.6301,14.5577,16.5295
5,10.2692,11.7241,13.0183,15.5197
8,8.99331,9.92575,10.7256,13.3635
15,10.2231,11.2305,11.4699,12.5779
12,13.7213,15.4735,16.3173,16.9951
14,14.6858,15.9081,16.4474,17.3501
3,12.6653,13.4593,14.5162,17.5989
2,8.40726,7.68325,8.20553,12.522
16,7.26712,5.72893,4.48426,7.25436
20,13.3563,13.77,12.9769,13.5555
44,22.5818,22.0032,19.5916,15.8028
31,31.8652,33.5196,34.1414,31.0814
15,29.8674,31.1034,33.5849,33.0549
8,18.9431,19.5083,20.9466,22.635
8,11.7649,11.5963,12.0498,14.6814
14,10.7992,10.4056,10.0911,11.979
7,12.3253,13.1074,13.8709,16.1663
6,10.8119,10.6686,11.2966,14.2875
11,9.27143,8.81251,8.73606,11.2308
10,10.971,11.2974,11.6027,13.6973
7,11.4805,11.7717,12.4656,14.9794
17,11.4363,10.8577,10.3765,11.7038
2,12.6821,14.1914,15.7166,18.3352
8,9.85158,9.04457,9.3454,12.4331
14,9.24334,9.12995,8.90792,10.6531
6,12.2998,13.2824,14.3198,16.5136
7,10.647,10.5152,11.1475,13.9173
9,9.20702,9.21723,9.58474,12.0304
14,11.0961,11.1335,11.1395,12.5762
12,13.5341,14.2699,14.7885,15.9766
18,14.9591,15.0924,15.0152,15.4416
13,16.3096,17.3913,18.1081,18.7292
6,14.7174,15.5317,16.81,18.897
12,11.2103,11.011,11.2235,13.1511
13,12.0295,12.6495,12.9817,14.1299
34,17.3138,16.8938,15.2807,13.1413
18,24.3541,26.4798,27.5757,26.306
20,23.2288,23.5821,24.2135,23.7296
21,20.1484,20.955,21.1518,20.2995
21,21.1425,21.9861,22.2883,21.3508
26,22.1736,22.7512,22.5781,20.8856
10,21.9671,23.7027,25.4056,25.7277
17,17.2951,17.3535,17.5343,18.2682
26,17.4196,18.0178,17.4166,15.9841
25,23.181,24.341,24.4238,22.4389
8,22.5844,24.2261,26.2036,26.8919
8,14.8515,15.2774,16.2092,18.5369
8,10.2561,10.9514,11.7426,13.9075
24,12.6675,12.5916,11.7881,11.5481
25,19.8501,21.2908,21.0749,19.0984
