Real,K-AGRUED,GRUED,LSTM,ARIMA
51,61.2092,64.0063,64.9076,69.8091
36,52.2041,54.3832,56.9624,62.2104
40,43.938,45.086,44.673,46.7575
47,43.7274,44.714,42.9005,43.5028
55,49.2758,50.6835,48.1594,48.7755
41,51.2575,53.1948,54.4949,58.6783
38,46.3199,47.9073,48.7397,51.8956
60,46.3872,47.5084,43.158,41.7764
21,47.4503,49.3365,54.9826,62.3315
39,38.9019,39.7098,38.2188,38.9944
17,33.2421,33.9518,38.1006,41.6719
36,31.4539,31.7039,29.5619,28.7421
25,32.2764,32.8318,35.0909,36.5813
54,37.8511,38.4459,33.7581,30.9852
64,50.3407,51.6677,48.2452,47.315
59,59.2921,61.8514,60.932,63.776
29,52.9733,55.65,60.71,67.7236
38,41.6323,43.0353,42.8464,44.5838
32,37.443,38.4321,39.8207,41.5278
28,36.0883,37.122,38.7181,40.883
31,33.3306,34.0864,34.4955,35.1078
57,38.8428,39.6155,35.2017,31.9741
28,45.4616,47.1075,51.5043,56.8244
50,42.9834,44.4142,41.6639,41.3483
43,44.5998,45.9518,46.6785,48.4558
44,46.6186,48.4521,48.5536,50.6717
53,47.3059,48.9686,47.2386,47.7162
51,50.9164,52.8963,52.574,54.691
38,49.2477,51.4532,53.7482,58.0109
72,50.1778,51.8972,45.8713,43.2035
47,56.5748,58.8639,61.0214,66.1231
54,54.2127,56.8304,56.2358,58.3251
49,51.3588,53.4719,53.7762,56.5431
31,47.0641,49.2511,52.8007,57.9542
38,39.7785,41.2277,41.0696,42.4772
60,42.9264,44.0453,40.1886,37.8496
55,53.0655,55.013,54.6328,56.9216
54,55.0416,57.5966,57.3608,60.1326
58,54.5081,56.8745,55.5924,57.4743
56,55.4656,57.9114,57.4062,60.0835
54,57.8372,59.3992,57.1348,60.7645
69,59.6746,61.1107,55.6488,56.6551
63,63.9161,66.0068,62.8195,66.5286
52,61.5448,63.7674,63.227,68.2704
33,52.6707,54.2674,56.4015,62.7114
63,48.7957,49.09,42.9809,41.8699
69,59.0125,60.3059,54.9746,55.821
28,57.9534,60.3495,64.9263,74.0119
50,47.2332,47.7488,44.8203,45.745
29,44.1561,44.8325,46.4982,51.0861
39,41.5569,41.7936,40.1923,41.8843
59,45.2659,45.5531,40.3119,38.8725
41,52.5526,53.9898,54.5078,59.1621
41,48.7228,49.9501,49.731,53.004
56,48.0911,48.8771,44.943,44.9395
63,55.921,57.3628,53.4637,54.4347
74,63.5062,65.6577,60.7324,61.6869
29,59.5368,62.2265,67.4735,76.749
55,49.098,50.2295,46.9992,47.2449
56,51.4522,52.5535,49.9053,50.8953
58,57.2201,59.1662,57.0117,59.3289
43,55.1408,57.2033,58.2997,63.1516
51,50.9684,52.5304,50.7892,52.5603
59,53.0093,54.4816,51.3866,52.1954
41,54.1665,56.169,57.6761,62.6885
55,51.002,52.584,49.9778,50.8894
51,52.5813,54.1766,53.1178,55.5139
74,58.1098,60.0073,54.4672,53.6103
55,62.6142,65.0858,65.1027,69.9312
46,57.0767,59.6239,61,65.4959
47,50.5329,52.3091,51.7774,54.2742
50,49.7565,51.3216,50.0192,51.6829
47,50.5907,52.2997,51.9492,54.53
34,47.2747,48.9918,51.0648,55.3477
36,41.3971,42.5894,42.7908,44.7949
61,44.2695,45.1811,40.3535,37.8707
46,52.6995,54.3965,55.1395,58.7447
32,48.3906,50.4515,53.3058,58.303
25,37.9442,39.1163,41.3307,44.6033
24,31.156,31.7432,33.0452,34.2682
45,33.0291,33.4461,30.3891,27.6001
23,38.1405,39.0539,42.9351,46.5854
85,45.5591,46.4651,35.5733,28.5077
38,58.1454,59.8467,64.093,71.6216
35,49.6946,52.1776,54.8779,59.3478
34,38.9982,40.1285,40.8619,42.5468
60,42.9939,44.0143,39.4089,36.78
30,48.2247,49.8501,53.987,59.7505
67,48.2214,49.8767,43.9552,41.661
29,50.0811,51.6925,56.6483,63.3747
22,40.1831,42.0198,45.2395,50.0208
35,30.7999,31.3905,30.2856,28.9474
34,34.7782,35.4495,36.2537,36.3959
25,35.7796,36.8352,39.3192,41.967
27,31.8025,32.6136,33.5478,34.4062
37,32.3501,32.9576,32.1751,30.8738
43,38.6713,39.5289,38.8082,38.4817
52,45.5655,46.8953,45.0826,45.3098
43,48.9213,50.6754,51.6716,55.0642
56,49.5766,51.4272,49.0093,49.7671
40,52.8495,53.8172,53.5373,58.5437
66,53.6929,54.2524,48.1349,47.8035
50,58.3058,59.6392,58.1219,62.7252
46,55.2838,56.7201,56.0962,60.4013
72,56.1417,56.9696,50.0269,49.1494
39,59.2672,61.0541,62.5732,69.8375
48,52.1654,53.2967,51.8644,54.6391
72,54.732,55.4209,48.3812,47.0081
42,60.0333,61.923,63.1039,69.9302
44,52.4168,53.8186,53.5607,57.2229
71,53.2355,53.9355,47.0105,45.3357
54,61.3108,63.0817,61.824,66.4517
50,57.9769,59.9645,59.5548,63.6915
46,52.8781,54.2804,53.5033,56.9966
37,48.6477,49.7972,50.3467,54.4135
25,41.5397,42.2178,44.2043,48.5951
59,40.9006,40.8398,34.4924,31.5557
87,59.1708,60.0122,51.1631,47.785
34,64.8178,67.4663,72.1861,82.2401
54,53.2159,54.9365,53.2301,54.7435
73,55.8802,56.9426,50.7878,49.387
57,63.7441,65.9929,65.1244,69.828
73,63.6187,65.9722,61.66,62.5909
52,63.085,65.4412,65.77,71.3095
68,60.6739,62.917,59.2476,60.2939
79,65.8122,67.9266,62.3857,63.0128
29,61.8619,64.65,70.5838,80.5651
61,51.1149,52.7293,48.6417,48.2022
53,53.5443,54.7164,53.444,55.5792
32,51.8398,53.8931,57.0338,63.1059
75,50.1563,51.3089,43.482,39.8658
76,64.4367,66.0333,61.346,62.2824
43,64.236,67.1858,70.6377,78.2415
38,51.3873,53.6128,55.4566,59.9544
61,47.7219,48.867,44.2849,42.8271
45,53.4172,54.9843,55.6864,59.6213
63,54.5904,56.5339,52.8765,53.2284
108,68.0417,69.9194,58.3674,53.5667
86,81.3428,84.4421,80.7365,85.1245
57,72.634,76.2952,79.8931,86.181
71,64.3776,67.298,64.4597,65.8506
64,64.1035,66.5601,64.8241,68.2511
52,61.077,63.8123,64.5309,69.3104
73,59.6951,61.9959,57.1991,57.1245
90,69.2034,71.5437,64.6434,64.2655
76,74.6645,77.8433,75.6824,79.8216
76,71.9257,75.2939,73.1866,75.8738
108,76.8675,79.9535,70.6414,68.5064
99,84.5509,87.9791,82.434,84.8849
64,77.1118,80.9691,84.0082,90.3373
83,70.3098,73.7014,69.8883,70.2794
82,72.4703,75.3555,71.1843,73.6214
88,75.333,78.6793,74.1613,75.7191
105,80.4148,83.8124,76.2277,75.8539
102,84.9318,88.5978,82.9933,84.6011
43,73.2958,77.1982,84.3722,94.1777
87,64.3388,67.4441,61.0625,58.9426
72,68.8779,71.0999,68.6273,72.6206
53,65.4347,68.7701,70.7353,76.5744
83,62.9426,65.5833,59.1812,58.2719
70,70.8529,72.879,68.7562,73.1783
86,72.8348,75.2652,68.9366,70.2621
72,73.9793,76.5198,73.1994,78.1331
60,68.5176,71.0845,70.3897,75.8305
70,64.8125,66.7528,62.3736,64.5701
49,62.6967,64.6474,64.5234,70.6564
38,53.9357,55.4595,56.6361,62.1444
54,49.0656,49.4979,45.4975,46.0887
60,54.9772,55.7484,51.5437,52.6385
82,64.5085,66.0513,58.5509,58.0896
55,67.9606,70.243,69.9436,76.5213
40,57.9871,60.1639,62.3543,68.5718
93,58.5966,59.5043,48.3586,43.5817
77,73.675,75.5366,70.8618,74.6136
73,72.998,75.9101,73.8734,77.6999
91,73.7896,76.3694,69.4338,69.9232
73,75.5811,78.3333,75.9309,81.009
76,72.0842,74.9453,72.0005,74.8866
71,70.285,72.8627,69.9925,73.6945
90,72.6792,75.2535,68.4572,68.7846
72,74.7684,77.4915,75.2545,80.2895
63,68.9611,71.8434,71.4712,76.1296
78,66.8925,69.2654,64.1673,65.2064
33,62.088,64.4968,69.0024,78.3201
51,50.8167,52.5171,50.6512,52.2843
65,52.8974,53.7772,49.0417,48.1966
64,61.7555,63.6087,60.6484,63.1511
37,57.9819,60.2616,63.2121,70.2506
49,49.539,51.1247,49.3472,51.0479
105,60.6693,61.7175,49.0241,42.1517
51,72.7928,75.1167,77.2224,86.469
59,62.4164,65.3422,65.4976,68.5032
88,63.968,65.7758,57.7334,55.7946
84,74.8906,77.367,72.3804,75.066
65,72.568,75.6664,75.7919,81.2719
57,64.4509,67.3049,67.4904,72.1125
57,59.0673,61.3334,59.9176,63.0549
68,59.995,62.0232,58.1144,59.2341
57,62.0047,64.2164,63.3584,67.592
38,55.6254,58.0127,60.5624,66.6828
41,46.702,48.3684,48.1647,50.7503
46,45.0868,46.1742,44.8608,45.6559
72,53.1084,54.4106,48.4403,46.3541
52,60.704,62.6043,62.8038,67.849
39,54.3883,56.8562,58.9951,64.5347
57,49.2163,50.8088,47.4023,47.4083
47,52.3228,53.7464,53.7844,57.0046
86,59.2809,61.2212,52.9428,50.0864
78,71.0224,73.1257,69.0665,72.1655
71,71.3313,74.4713,72.9428,76.9373
60,66.0224,68.9343,68.6652,73.5144
87,66.6647,69.2735,62.4302,61.8143
92,75.6307,78.1922,71.7807,73.3485
60,73.2538,76.5153,78.1314,85.1897
49,61.605,64.7413,66.6033,72.1149
87,60.6371,62.7532,54.5431,52.1331
68,69.3502,71.5335,69.6076,74.562
45,62.8417,65.9682,68.9171,75.8832
73,57.5538,59.8782,54.3253,53.9813
80,66.0083,67.8629,62.6274,63.8798
39,65.8572,68.1401,71.0208,80.4227
89,61.9804,63.1058,53.7201,50.9048
76,72.5419,73.9734,68.4791,71.9946
98,77.6992,80.2628,72.3174,72.6659
104,84.563,87.1312,78.4812,79.9868
63,79.264,82.1418,83.6423,91.9186
57,66.4995,69.1081,69.8254,74.9818
58,60.0681,61.6441,58.9727,62.2277
75,62.9542,64.3925,58.1392,58.656
59,66.2379,68.128,66.307,71.4338
65,63.682,65.7268,62.5951,65.4827
79,66.6153,68.3646,62.0215,62.8974
39,64.3509,66.5359,69.4368,78.2644
46,52.7709,54.3722,53.8466,57.2251
56,50.8423,51.4279,47.6462,48.0697
56,56.3296,57.4877,54.7557,57.0695
44,55.513,57.0485,57.1271,61.8385
54,52.5889,53.8064,50.965,52.5403
30,49.8298,50.9289,53.3062,59.0544
77,50.7821,51.5018,42.7498,38.8414
77,66.2201,67.2013,61.5574,62.5288
76,72.0549,74.5968,70.926,74.1985
76,71.6957,74.2396,70.5293,73.6817
71,70.5682,73.0996,70.3549,74.2286
69,68.4467,70.9454,68.295,71.8906
63,65.9593,68.3252,66.4891,70.6024
107,72.3184,74.5692,63.4358,60.1413
75,79.7401,82.109,79.7998,86.0623
65,71.5506,74.639,75.2469,80.0905
42,60.7019,63.1758,65.5517,72.4473
73,56.6504,58.4617,52.3325,51.2219
53,61.3401,62.8461,62.3587,67.1492
40,55.5523,57.8588,59.6698,65.3259
69,52.7934,54.2226,48.3038,46.7286
58,60.3377,61.7381,60.0362,63.3941
89,66.6144,68.9199,61.1594,59.944
64,71.2332,73.4461,72.277,78.2107
59,65.1149,67.9866,67.7978,72.3458
69,62.2109,64.41,60.5409,62.2558
61,63.6461,65.7871,64.0586,68.0585
79,65.6122,68.0035,62.5105,63.2106
108,76.834,79.1145,68.724,67.0218
82,82.0467,84.8111,82.1931,87.6487
84,77.1053,80.358,77.7539,80.3341
89,76.7407,79.5907,74.3383,76.4841
56,71.7848,74.6816,76.4569,84.0703
72,64.7845,67.6955,64.2748,66.0721
86,69.1188,71.2137,64.6503,65.2667
63,71.1365,73.7801,73.3115,79.5041
93,71.0067,73.9201,66.6402,66.0486
81,75.9967,78.4179,74.3492,78.4727
65,71.765,74.8691,74.8694,80.4012
69,66.2678,69.0914,66.4548,69.6479
99,71.6857,74.0798,65.0045,63.7606
116,85.2247,87.8368,77.3412,76.9767
91,86.3742,89.521,86.8132,91.3905
84,79.6255,83.0625,81.5398,84.7662
60,71.3407,74.4447,75.4387,82.0989
98,70.5805,73.4778,64.7401,63.211
64,73.5494,75.9173,75.3432,82.6804
63,67.5914,69.9758,68.7655,73.378
74,65.8907,67.4425,61.6989,63.5108
98,74.5216,76.303,66.4478,65.9614
77,79.0679,81.3469,77.8171,83.4251
85,76.0256,78.6319,73.9557,76.5718
56,71.0818,73.381,73.5406,81.008
78,66.445,68.5319,63.0226,64.0882
72,69.7856,71.4643,66.9421,70.4538
87,73.0332,75.2739,68.6071,69.9679
70,73.9919,76.2139,73.5415,78.9439
48,65.3612,67.803,69.4701,76.6452
91,64.0405,65.636,56.1575,53.6187
64,71.6687,73.2284,70.9598,76.814
49,63.8478,66.3529,67.794,74.1919
68,58.8606,60.3795,55.3485,56.0362
54,61.2956,62.6839,61.196,65.6485
76,62.9191,64.742,58.7394,59.0713
75,69.1163,70.8055,65.8725,68.4902
35,63.1957,65.5326,69.6341,78.979
51,51.3783,53.0025,50.9325,52.9066
71,55.1319,55.7475,49.499,47.8803
47,61.1362,62.7119,63.0929,69.0805
55,56.246,58.1657,56.1249,58.8097
30,50.6902,51.9313,54.5665,60.608
20,39.4532,40.4304,43.2302,47.8491
17,28.8558,28.7735,30.5135,32.0542
36,28.7143,28.4039,25.9108,23.2244
30,35.7972,35.6859,36.4353,36.8099
62,43.7489,44.193,38.1771,34.7855
34,51.2244,51.9147,54.1518,59.2499
44,47.0646,48.6079,47.3506,49.3866
27,42.5876,43.281,45.6304,49.333
30,37.5785,38.3648,38.696,40.3625
40,37.0747,37.3628,35.7879,34.6772
54,45.1937,45.7335,42.3813,40.99
68,56.2405,57.3635,52.498,52.131
35,57.5815,59.3841,62.4042,70.0106
24,44.3494,46.3061,49.4389,55.0434
29,33.7598,34.3546,34.5434,34.9484
38,35.2472,35.5636,34.4531,33.0334
34,39.8335,40.4121,41.0319,42.1722
10,35.1642,36.0699,41.1762,46.2228
24,25.8496,26.3163,25.9593,24.9743
17,24.9102,24.9208,27.6594,26.853
40,29.7518,30.0955,27.3835,23.7569
33,37.5894,37.7572,38.9609,39.1824
14,35.8078,36.856,41.1521,45.6544
54,33.3126,33.9375,28.1342,22.9599
32,43.2232,43.2182,45.9608,48.4565
31,41.6282,43.2531,44.2612,47.4415
25,35.1677,35.9305,37.8525,39.5259
17,30.4878,31.1938,34.0996,35.8771
18,25.3696,25.8732,27.7267,27.3314
20,24.1353,24.4413,26.1167,24.5225
20,25.3344,25.6607,27.5759,26.4142
28,27.4328,27.8186,28.1277,26.0142
34,32.4542,32.8033,32.8155,31.1506
20,34.4632,35.0988,38.4341,40.9442
29,31.1185,31.9673,31.9757,31.508
47,35.4655,35.8039,33.3738,29.9363
32,45.4557,44.9668,45.0915,48.66
13,38.5172,38.1518,41.5671,47.4173
36,31.5161,29.8171,26.3761,25.6594
25,35.4402,34.2285,34.6848,36.3835
44,39.249,38.3476,34.6663,34.1027
23,41.2281,40.6971,42.5834,46.5602
26,36.3074,35.702,35.7977,38.2176
16,31.0092,29.9728,31.7484,34.3001
12,26.2228,24.9805,26.6897,29.0134
18,23.0577,21.6573,21.5424,21.8111
24,25.9881,24.7602,24.0451,23.5117
32,31.821,30.8515,29.3198,28.591
23,35.0976,34.5203,35.7235,37.7527
28,33.6887,33.1362,32.7038,33.5591
31,34.4848,33.8775,33.1779,33.3288
32,37.1562,36.8178,36.3428,37.1326
35,38.8215,38.654,37.7738,38.4822
66,46.5563,46.5423,39.7941,36.3152
75,62.4591,63.1296,57.0074,56.9687
74,69.89,71.8469,67.5038,70.7596
34,62.4577,64.679,68.762,78.2371
91,58.673,60.3877,50.166,46.017
59,68.7416,69.5106,68.1101,73.9196
54,62.8063,65.4332,65.571,70.7898
51,56.3538,58.0104,56.7161,60.3083
83,60.7329,62.1773,54.1158,52.1413
57,67.4457,68.9389,68.0272,74.1308
80,66.3655,68.8654,63.1904,64.0384
76,70.829,72.556,67.9164,71.1083
32,63.0251,65.4408,70.4606,80.6256
2,40.1307,42.1834,49.7534,58.8235
0,17.4237,17.3197,20.7074,22.5882
0,8.71104,8.57598,11.5631,10.382
0,8.12508,8.05959,11.0953,9.62812
0,8.07059,8.04532,11.1301,9.55639
0,8.01734,8.03096,11.1647,9.48528
0,7.96532,8.01649,11.1991,9.41479
0,7.91453,8.00189,11.2332,9.34493
0,7.86497,7.98718,11.267,9.27569
0,7.81662,7.97233,11.3005,9.20709
73,22.3695,22.5573,11.3337,-1.81088
61,55.2144,54.1902,52.4327,52.1225
68,63.968,66.3693,62.8954,65.794
52,61.8113,63.7984,63.5204,69.1689
65,59.2456,61.5096,57.7818,59.7405
50,58.9671,60.6215,60.3233,65.3735
70,58.9773,61.1501,56.1601,56.9523
92,68.9691,70.532,62.1026,61.4781
59,72.2459,74.3696,74.4177,82.2558
98,71.3164,74.2689,65.6024,64.5143
88,78.8677,80.6271,74.7113,78.6104
56,72.475,75.2314,77.2583,85.4267
82,66.6013,69.4999,63.5278,64.473
58,67.2149,68.9679,68.1181,74.6604
23,54.7957,57.5378,63.1609,73.0519
65,45.198,47.0479,40.3984,37.6353
82,60.1017,60.3153,53.6717,51.7466
85,73.5396,75.6096,69.597,72.5389
45,68.0861,70.6062,73.5242,83.1638
40,53.7602,56.6598,57.9137,63.9703
44,47.7425,47.5762,45.371,47.3672
35,46.7009,46.5245,46.2781,49.7277
35,43.5213,43.2053,42.4704,45.034
66,47.9424,47.3164,40.1243,37.279
54,58.7243,59.0014,56.4207,59.5988
69,61.3726,62.7891,57.6522,59.1158
79,67.5109,68.7328,62.0195,63.2228
77,72.3363,74.161,69.1748,72.6898
73,71.7558,73.8665,70.1703,74.4193
48,65.2025,67.2773,68.2458,75.7184
71,60.2197,61.9205,56.4947,57.2269
36,58.7454,59.8128,61.794,69.2855
89,58.7625,60.1289,50.1663,46.492
28,62.3039,62.9009,67.2347,77.4984
56,51.5123,53.3335,50.4593,51.7435
80,58.0528,58.1008,50.0882,47.097
53,66.3328,67.7965,67.3326,73.9298
57,59.9893,62.205,60.4527,64.2589
65,59.5322,60.8188,56.5235,58.0476
64,63.0133,64.5414,61.1142,64.1705
48,60.4288,62.2709,62.3228,68.1247
67,57.8519,59.5521,54.7177,55.4531
45,58.6785,59.878,60.1702,65.7449
64,56.4348,58.2639,53.9722,54.9475
85,64.9844,66.0682,58.1619,57.0845
80,74.1105,75.8667,70.7988,74.3648
88,75.9134,78.2754,72.4477,74.9276
90,78.4354,80.5825,74.536,77.4339
92,80.0016,82.2755,76.4531,79.3875
78,77.9048,80.1809,77.4152,82.6624
91,76.3594,78.9107,72.8319,74.8116
116,84.3357,86.4085,75.2427,74.531
85,85.7492,87.6099,84.9314,91.1098
70,75.6796,78.414,78.7797,84.6079
86,72.0796,74.6282,68.6122,70.3807
81,75.0065,76.9667,72.1103,75.9668
73,73.1446,75.5682,72.8886,77.8287
103,76.0714,78.5065,69.0472,68.526
68,77.7978,79.5924,78.4197,86.0463
52,66.0949,69.051,70.8662,77.9132
60,58.2141,60.4472,57.6186,60.3795
89,64.831,66.4056,57.8624,56.3251
93,77.2959,78.9289,71.4168,73.5823
77,77.6652,79.9651,77.3441,82.9676
70,71.709,74.3751,72.4328,77.6404
84,70.7207,73.1315,67.0386,69.038
70,71.9369,73.9576,71.1552,76.6443
56,65.7996,68.4016,68.2454,74.703
38,55.5294,57.8805,59.7628,66.6564
62,50.7717,52.6303,47.9976,47.6604
53,55.9946,56.9228,55.6196,58.8227
82,61.9766,64.0621,56.6696,56.1197
50,65.3081,66.7652,67.2458,74.96
64,59.9777,62.7928,59.477,62.4507
62,60.491,61.9834,59.0492,62.3358
65,62.3162,64.4133,61.0212,64.5286
68,63.7656,65.7551,61.8808,65.2625
87,69.0523,71.1217,63.6946,64.817
62,70.8834,72.8181,71.5298,78.8136
62,64.4373,67.2616,65.3214,70.3863
64,62.8305,64.0864,60.0673,63.1311
69,64.5472,65.862,60.9968,63.5619
58,64.3889,65.8634,63.6211,68.5863
42,57.6773,59.2291,59.8215,66.0572
36,48.7204,49.4088,49.6893,53.9525
47,45.6765,45.4551,42.5498,43.0676
35,46.8778,46.7683,46.9304,50.1796
79,52.4435,52.5227,43.3772,39.3291
62,65.2101,65.5233,62.2833,65.9496
83,68.2931,70.3864,63.7331,64.8143
80,73.3674,74.8646,69.1786,72.422
48,67.7966,69.9357,71.6444,80.1846
74,61.3781,63.4504,57.8285,58.5459
90,70.4659,71.4579,62.8437,62.6062
78,76.2661,78.0582,73.8716,78.6808
73,72.6267,74.9724,72.0876,76.857
66,68.5348,70.668,68.1527,73.0535
62,64.7388,66.7808,64.3966,68.8404
75,65.035,66.852,61.3163,62.9158
60,66.3621,67.9898,66.0658,71.3665
58,61.9035,64.0783,62.2739,66.6785
67,61.0527,62.6791,58.3199,60.1962
59,62.6551,64.2067,61.9358,66.1187
122,73.3112,75.2552,60.2593,54.4963
52,79.2628,80.1251,82.2371,93.5581
87,69.1881,72.5155,67.703,68.2534
72,71.8161,72.9707,69.056,73.5609
30,61.6378,64.1111,69.373,79.9404
53,48.5399,50.5686,47.5641,48.5533
39,48.2883,48.6202,49.181,51.841
71,52.7073,54.1142,47.6054,45.5806
53,60.2034,60.9451,59.8498,64.1565
69,60.7453,63.0053,58.4683,60.1867
71,64.9505,66.3848,61.8414,64.2845
55,64.4241,66.4595,65.7526,71.8398
45,56.6727,58.9651,59.3656,64.9988
76,56.459,58.1321,51.1742,49.5274
63,64.8961,65.9106,63.2189,67.3487
35,58.2431,60.6488,63.7646,72.2652
70,52.3101,54.3671,48.0702,46.5684
41,56.5731,57.1555,58.5306,64.2869
50,51.8918,54.294,52.674,55.6498
44,49.654,50.7297,50.3927,53.0735
74,54.639,56.1922,49.5249,47.6541
50,61.2466,62.2495,62.0874,67.9701
49,55.8071,58.3625,57.704,62.4488
38,49.5311,51.0916,51.9784,56.3624
58,48.567,50.1412,46.2359,45.7661
71,57.8656,58.752,53.5576,53.334
44,60.6965,62.3747,63.4704,70.9434
33,49.7609,52.3037,54.2622,60.5011
40,41.6865,43.0871,42.3718,43.2911
46,43.7966,44.6203,43.3074,43.2296
60,50.7033,51.8282,48.1005,47.8199
59,57.5615,58.838,56.1579,59.0041
58,59.0856,61.0265,58.6345,62.6419
71,61.1353,63.0466,57.9645,59.8369
40,59.7847,61.4544,63.2597,71.5971
37,48.891,51.5202,52.2555,57.5725
35,41.5683,42.7935,43.4235,45.467
55,46.0328,45.2104,40.4064,39.1993
45,52.1235,51.8803,50.3984,53.1454
61,54.2936,54.8499,50.207,50.8598
47,56.4212,56.8932,55.7113,59.8602
69,57.4733,58.4781,52.6658,52.8273
74,65.1773,65.8897,59.892,61.2566
55,65.7083,67.3969,66.378,72.6834
22,52.7029,54.5499,59.3142,68.4581
46,41.4904,41.4729,38.3538,38.155
53,47.0859,46.3474,42.828,41.6222
46,52.8646,53.4832,52.3145,55.4919
56,53.0242,53.9066,50.5313,51.8033
17,48.2288,48.9483,53.8271,61.776
44,38.8725,39.037,36.0297,35.4904
57,45.7033,44.9292,40.6581,37.8763
49,54.6372,55.3437,53.9315,57.0356
54,54.2834,55.5916,53.0618,55.3721
49,54.1019,55.0951,53.6732,56.7772
48,52.5733,53.7993,52.4233,55.3787
40,49.7446,50.7432,50.7975,54.3598
43,46.7475,47.6262,46.5425,48.3734
56,49.1969,49.7528,46.1511,45.6802
48,53.6522,54.4685,53.3767,56.3833
30,48.723,50.1841,52.499,58.1863
30,39.6588,40.5293,41.3818,43.6758
40,38.0359,38.1461,36.7309,35.628
24,39.3637,39.5742,42.1967,44.9367
48,38.8984,39.4395,36.0967,33.9869
55,47.9403,47.9069,44.9571,43.5936
40,52.2435,53.4535,54.1289,58.6921
70,53.0257,54.5871,48.4417,46.8735
81,65.3575,66.0557,59.2835,59.2957
45,65.8443,67.6471,69.4075,78.3321
74,59.6158,62.371,56.6772,57.3247
66,64.596,65.5135,62.0257,65.3704
57,63.2957,65.5651,64.2636,69.8283
33,54.116,56.2391,58.9146,66.4055
69,49.9986,51.8155,45.4583,43.2179
71,61.7235,62.089,57.3599,58.1755
55,64.1256,66.1422,65.3081,71.6226
65,60.3396,62.7302,59.0422,61.8836
53,59.7144,61.2832,60.1345,65.0654
41,53.9256,56.1208,56.9154,62.6913
53,49.4403,51.1979,48.5839,49.6679
40,49.9303,50.9808,51.663,55.4342
41,46.5757,48.3695,48.09,50.8495
37,43.805,44.9474,45.4829,47.5909
30,40.776,42.0149,43.6715,46.2807
45,39.7356,40.8421,38.9721,37.6679
21,40.3874,40.9842,45.0959,49.1292
40,36.2449,37.7987,36.1658,35.1451
54,42.697,42.9292,40.2621,37.2639
28,47.6629,48.6766,51.8549,57.689
20,37.1764,39.1976,42.2082,46.4324
26,29.106,30.0146,31.2046,29.8892
37,32.2674,32.771,32.4446,29.357
34,38.2786,38.8304,39.932,40.1247
45,41.4257,42.5863,41.106,40.6008
29,42.6464,43.475,46.0024,49.5412
24,36.5671,38.2037,40.4693,43.3003
74,43.3057,41.6848,32.1705,26.0879
68,62.5584,61.8219,56.7303,57.5356
31,58.9706,60.7884,64.3624,73.8311
35,45.033,45.7815,46.1093,49.7202
53,44.0165,43.1319,38.8912,37.1342
53,52.4079,52.2058,49.2865,50.3228
46,53.7093,54.5337,53.4991,57.2312
42,50.0467,50.7672,50.1493,53.4838
23,43.4519,43.745,46.5049,51.4828
44,38.7842,38.3249,35.4336,34.4173
24,40.3076,39.5617,41.8937,44.6465
22,35.0714,34.8808,36.5841,39.0931
43,34.2823,33.3483,30.2127,27.4865
38,42.3042,41.6351,41.2232,41.5384
58,47.9651,48.3044,43.9106,42.6905
65,57.0088,57.35,52.7481,52.932
50,59.6102,61.0205,60.2585,65.5
17,48.0213,49.7908,55.0374,63.6731
37,35.7914,36.1152,34.5663,34.3248
32,37.0199,36.3772,36.9325,36.5665
48,41.9533,42.1794,39.4141,38.1213
48,48.0704,48.2245,46.5605,47.0776
60,53.1708,54.219,50.3791,50.7774
38,53.7315,54.7943,56.0609,61.5937
32,45.224,46.8802,48.309,52.5577
86,49.5234,50.0304,39.8198,32.8343
52,64.6203,64.4901,64.0852,69.983
58,59.3482,62.2101,60.3703,64.6573
39,53.5874,54.9602,56.0701,61.5716
40,46.7877,48.5284,48.429,51.4602
65,48.8976,49.6858,44.3902,41.8322
64,59.6314,60.3208,56.7003,58.4382
90,67.8177,69.7696,61.345,61.1836
72,73.4655,74.7357,71.1898,76.9429
52,65.616,68.1929,68.9266,76.7757
54,56.8022,59.2806,57.6095,61.7434
39,51.7954,53.3306,54.3008,59.3121
37,45.3435,47.1079,47.5999,50.7526
21,38.5208,39.5338,42.9827,46.5376
21,30.797,31.7627,33.9407,34.7511
34,29.8194,30.215,29.7796,26.653
27,34.5306,34.7709,36.9203,36.7866
6,29.8261,30.7458,36.4923,40.0537
36,24.5001,25.2974,23.031,18.3133
54,37.3822,37.0415,34.2221,28.2542
57,52.609,53.3601,50.7641,51.5547
50,55.4052,57.0852,56.056,60.3152
20,46.9533,48.9175,53.536,61.4991
36,35.7847,37.6461,36.9061,36.8333
35,36.631,36.9066,37.8411,36.6505
21,36.7452,37.844,41.3209,44.2414
16,29.017,30.2504,33.6257,34.7897
28,25.8374,26.6309,27.2605,23.9306
24,29.5771,29.9246,32.5669,31.0286
38,33.2006,34.1389,33.4854,30.8702
28,36.9307,37.3902,39.9203,40.7455
58,41.2237,42.5949,38.1791,34.6531
43,49.9479,50.1396,50.7451,53.7221
27,45.4883,47.6846,50.4035,56.6313
11,32.3681,34.0375,38.905,42.9743
43,30.8664,28.6782,24.3953,21.6978
41,41.197,39.3985,37.7591,36.7212
24,42.687,42.4417,44.7862,49.1788
21,34.5433,33.6126,35.3792,37.9302
33,32.2395,30.6579,29.3102,28.3093
20,34.2545,32.9245,35.1305,36.9124
