Real,K-AGRUED,GRUED,LSTM,ARIMA
38,52.5361,54.4019,53.6658,58.8347
47,50.0464,50.9914,49.4315,50.9758
49,47.3323,47.8843,45.4322,45.5055
35,45.8162,47.4173,46.5827,50.9099
44,44.006,44.4249,42.5351,43.1957
66,50.7503,50.0485,45.9319,41.222
67,60.765,60.7324,57.4926,55.1845
94,73.2737,71.9391,66.9314,59.2434
74,75.6754,74.8742,72.7395,71.804
59,69.3003,70.3464,69.3794,72.5952
33,53.8636,56.2207,56.6734,64.1443
48,46.8145,46.9588,44.9986,45.2441
57,49.2041,49.0453,45.8925,43.727
35,49.0151,50.6514,50.2504,55.4107
47,46.8416,47.0579,45.1971,45.8497
64,51.4365,50.7916,47.0945,43.2247
41,53.0358,54.3548,53.6999,57.87
55,52.7969,52.9331,50.7068,50.581
77,59.5427,58.4042,54.0446,48.103
52,62.0559,62.7383,61.9173,64.7161
56,59.1593,59.861,58.2145,59.7997
58,56.4503,56.592,54.342,54.0152
73,62.3995,61.7319,58.3289,54.6955
62,64.3151,64.3958,62.6805,62.9326
75,67.3232,66.8525,63.864,61.2024
69,67.7081,67.3578,65.25,64.1329
35,57.783,59.6959,60.694,68.6088
49,50.0191,50.1796,48.4904,50.0621
52,48.6506,48.6053,46.2741,45.7813
52,52.6972,52.9156,51.1107,51.9168
63,56.6009,56.1926,53.4906,51.7933
44,54.5808,55.5133,55.0099,58.8325
67,57.2657,56.5294,53.4414,51.0338
57,58.2619,58.326,56.6751,56.9575
71,63.4577,62.8853,60.0948,57.9437
57,61.9174,62.1022,61.0242,62.4473
60,60.8368,60.9686,59.2905,60.2392
68,61.6744,61.1169,58.5617,56.688
78,67.7521,66.6791,63.7066,59.9863
97,77.7848,75.5507,71.5868,64.1144
55,71.9273,71.5939,72.6041,76.9429
69,67.0114,67.056,65.0781,65.7077
70,64.7151,64.0156,61.792,59.8359
71,67.6732,67.0653,65.1514,63.993
61,65.109,65.094,64.1806,65.6494
72,65.5245,64.8554,62.4663,60.8872
73,67.4907,66.6231,64.5327,62.446
84,72.8355,71.4091,68.6565,64.6405
66,70.7121,70.1314,69.6565,70.5564
36,58.1681,59.8277,61.313,69.9494
35,45.354,46.043,45.713,51.9371
15,32.4551,33.9122,34.6371,43.2501
61,38.6103,36.4769,32.0858,27.1403
42,45.1653,45.7482,44.7635,46.7103
35,46.2866,47.1019,46.9842,53.3997
43,42.1612,41.9572,40.3499,42.7572
41,42.8206,43.7637,41.7785,43.3823
68,52.015,51.3367,47.1749,42.2217
67,60.7896,60.955,57.533,55.4817
85,70.8682,70.3145,66.0342,60.7974
75,73.2913,73.0067,70.2521,68.793
38,61.9878,64.3485,64.9902,73.0563
43,50.1934,51.4803,50.4401,53.3741
57,48.5034,48.3798,45.1499,42.8763
58,54.8746,55.2571,52.4907,51.7286
55,57.1065,57.9052,55.8626,56.7466
65,59.3171,59.4407,56.4502,54.6261
54,58.7898,59.672,57.9308,59.5604
42,53.4432,55.0172,54.2727,58.5591
48,49.0377,49.5613,47.6758,48.5889
65,53.7294,53.2581,49.6647,46.2134
81,65.6397,64.7097,60.4269,54.9083
33,59.3216,61.3525,62.4897,71.0921
39,48.6976,49.9053,49.2634,53.4454
39,40.7248,41.2604,39.503,41.0193
63,49.3112,48.4533,44.7485,40.6887
36,49.7461,51.2763,50.8132,55.859
46,48.3363,48.7371,47.1622,48.7713
53,48.2091,48.1706,45.523,44.578
71,58.2451,57.4861,53.766,49.6797
57,61.4118,61.8384,60.2933,61.5613
63,61.9232,62.156,59.9488,59.8996
40,54.4543,55.8826,55.6753,60.9153
59,53.6495,53.3705,50.7751,49.7834
36,48.6139,49.9521,49.5287,54.3875
47,47.8681,48.0054,46.2853,47.6768
62,51.3143,50.6685,47.3623,44.4384
86,66.0351,64.472,59.9263,53.0246
58,67.7886,67.8725,67.3677,69.8243
87,71.8819,70.8595,66.9695,62.2367
70,71.0326,70.3161,68.749,68.0114
78,72.8264,72.2939,69.8275,68.1093
80,73.2048,72.1798,69.5945,66.6971
82,75.5548,74.4335,71.9645,69.1708
48,66.1849,67.0538,67.8133,73.7391
75,64.523,63.8506,60.61,58.2191
67,64.6787,64.2194,62.2368,61.0735
68,67.0383,66.8575,65.0331,65.0355
61,63.9309,64.0392,62.7425,64.033
58,61.0264,61.285,59.9499,61.7353
85,66.9281,65.3995,61.3485,55.7608
67,69.3134,68.7184,67.6545,67.6284
98,77.4574,75.5738,71.3708,64.6719
77,77.2751,75.6247,74.6225,73.1163
66,72.3492,72.3747,71.8961,74.4045
87,72.5818,71.201,67.8347,63.4044
60,68.8644,68.6397,68.6527,70.9992
94,74.4083,72.7466,68.6759,63.0121
68,72.2948,71.3178,70.9355,71.1238
80,73.4207,72.6769,70.5006,69.1229
47,63.1296,63.8515,64.8033,70.3663
47,55.1887,55.9192,55.3011,60.5506
70,55.7954,54.5738,51.1816,48.1846
77,65.4975,64.3294,61.5733,57.951
72,69.9294,69.1992,67.8837,67.3212
53,63.8139,64.3539,64.6332,69.1812
56,58.3478,59.4748,57.5094,58.4102
50,54.011,55.1671,53.3259,55.0327
47,51.6981,52.869,51.2488,53.2442
60,53.3859,53.5168,50.4936,48.5995
71,60.5805,60.4037,56.6531,53.1973
60,63.3436,64.109,62.0916,63.0321
51,59.0799,60.478,59.2003,62.0459
75,61.3558,60.8474,56.8954,52.2683
100,75.1016,73.2689,67.6187,58.4102
63,75.2967,74.986,74.2751,77.1896
100,79.3545,78.2944,73.3518,65.9604
102,85.3001,82.6047,78.1898,70.7242
105,91.6425,88.6152,84.733,78.5067
56,77.9514,77.6301,78.3282,84.5917
76,70.8754,71.2925,68.4058,66.8855
41,58.7035,60.3,60.3008,66.1791
66,58.535,58.3626,55.4015,53.2303
51,55.7007,56.4716,54.8006,56.5851
48,54.586,55.5978,54.3437,57.0718
63,55.1725,54.8691,51.8104,49.5709
77,63.8838,63.085,59.2198,54.6855
80,71.9196,71.123,67.9745,64.6006
115,85.48,82.6519,76.8246,65.7034
66,80.7859,79.062,79.2435,82.2354
89,78.9213,78.489,75.1459,71.9657
82,76.5454,75.2851,72.6809,69.7002
66,73.0069,73.1136,72.1291,74.1058
92,75.2008,73.9456,69.783,63.9484
88,79.179,77.4036,74.4917,70.1678
95,83.6972,81.8085,78.628,73.8473
47,70.6505,71.2652,72.6839,79.9926
56,60.7253,61.6335,60.2205,63.0848
38,49.6603,50.8667,50.4211,55.2584
47,48.0134,48.1365,46.4423,48.061
64,52.4377,51.6663,48.3095,45.3062
63,59.8241,59.6588,57.3649,56.6291
46,57.4831,58.5458,58.1679,62.7538
42,50.6064,51.4596,50.6975,55.0292
66,52.9772,51.9417,48.4729,45.2413
49,55.2834,55.8954,54.907,57.575
63,58.4278,58.1528,55.7205,55.4033
66,60.7055,60.3118,57.8701,56.6158
63,63.26,63.2486,61.5814,62.2117
79,67.6239,66.6625,63.4915,60.1915
78,71.6507,70.6567,68.3739,65.9224
85,75.8333,74.5849,71.9992,68.7694
58,69.5155,69.6863,69.9192,73.6516
81,69.7153,68.8791,65.7502,63.1248
65,67.4443,67.1364,66.1261,66.762
72,68.4017,68.0571,66.0687,65.8189
85,71.8336,70.4704,67.3683,63.1452
66,70.9149,70.5344,70.0695,71.5133
85,73.1017,72.0174,69.0652,65.9703
57,67.2757,67.391,67.6621,71.0174
41,57.2447,58.7287,59.2681,66.9259
71,56.1808,54.8369,51.2659,48.5764
56,58.4558,58.6133,57.613,59.1834
63,61.1843,61.0464,59.2984,60.6103
60,59.8036,59.7559,58.3495,59.6985
88,68.4763,66.7832,62.8663,57.6287
68,70.8484,70.9961,68.844,69.1265
62,67.4358,68.6105,66.949,68.5267
72,65.3567,65.546,62.3669,59.8577
57,63.0125,64.0356,62.3978,64.2436
59,60.615,61.5263,59.4916,59.9933
53,56.7798,57.7824,55.9843,57.4045
36,50.094,51.9628,51.5912,56.7764
37,43.4132,44.314,43.2985,45.9932
44,42.178,42.4713,40.2946,40.447
46,45.5362,46.0306,43.9018,44.4718
56,50.7782,50.8318,48.0938,46.7792
76,60.6796,59.9132,55.7339,50.6034
75,68.8176,68.4618,65.3876,62.7962
58,66.6674,67.5555,66.4702,69.1367
61,62.2336,62.8893,60.8902,61.3948
70,62.9159,62.7468,59.659,57.2241
63,64.2359,64.6022,62.5773,62.83
89,71.3831,70.2737,65.8664,59.5873
54,67.6408,68.2179,67.9224,71.8671
24,52.2366,55.2604,56.7904,67.218
40,40.5473,40.4245,38.8992,39.7348
79,51.2076,49.3125,43.7649,35.0166
79,68.2253,67.2941,63.7933,59.6305
70,71.9,71.8494,70.1416,70.4008
73,70.1713,70.0635,67.7028,66.6551
92,75.3642,73.9498,69.8384,63.7366
67,73.8123,73.4296,72.554,73.9931
74,71.4995,71.5249,69.2598,68.6234
87,73.673,72.4702,68.8524,63.953
105,83.9063,81.4019,76.9719,68.7334
86,84.7433,82.5221,80.9382,78.9976
96,84.9121,83.2099,80.1921,75.9047
100,86.412,83.8547,80.6414,74.7719
62,77.2271,76.7489,77.353,81.6947
66,68.7226,69.3124,67.8169,69.6111
57,61.3362,61.7824,60.5152,62.4883
56,58.8948,59.3157,57.8313,59.7329
72,61.7327,61.0041,57.8456,55.1241
91,72.3348,70.6643,66.5514,60.108
78,76.4465,75.3184,73.772,72.4674
89,78.7169,77.4935,74.6932,71.1985
83,78.1609,76.8284,74.9133,72.645
81,77.3563,76.4324,74.6317,73.2724
45,65.188,66.4151,67.6519,74.8878
72,62.4317,61.7676,58.7062,57.1992
77,66.0622,65.0873,62.1147,58.6805
60,66.9162,67.189,66.6956,69.4384
81,68.9838,68.0608,64.8819,61.9392
74,70.3848,69.6458,67.8926,66.6218
72,70.891,70.5717,69.1033,69.3563
53,63.564,64.3071,64.3037,68.8357
75,64.133,63.2959,60.2448,58.3018
61,63.4268,63.459,62.4591,63.8691
71,65.8092,65.4243,63.2612,63.0225
71,66.4934,65.9924,64.1005,63.4201
82,71.3598,70.3089,67.6846,64.9185
48,64.259,65.1257,66.2489,72.3612
66,61.4369,61.1558,58.9308,60.0411
48,55.6481,56.3534,56.004,60.1853
47,52.8896,53.4135,52.5825,57.4463
54,51.0338,51.4668,49.0334,48.3176
33,46.9646,48.9061,48.5089,53.7868
68,51.7071,50.6221,46.8432,41.2143
48,53.5064,54.6937,52.9464,55.3075
53,55.0906,55.946,54.1968,54.8749
63,55.9399,55.9736,52.9286,50.6771
72,62.9785,62.8174,59.4129,56.1824
33,55.9467,58.336,59.0331,66.8779
40,47.0989,47.9744,47.1884,49.6891
47,43.4863,43.6675,41.2658,40.8298
43,46.3287,47.1118,45.5151,47.2748
77,56.6282,55.2689,50.7303,43.9013
55,60.7234,61.4618,59.9403,61.7698
77,66.3036,65.9782,62.5297,58.7171
75,68.8589,68.4725,65.527,62.9593
56,66.0897,67.1025,66.3239,69.5306
60,61.2141,61.8334,59.937,60.4613
64,60.344,60.4337,57.8914,56.7411
85,68.6649,67.6202,63.4507,57.6551
59,67.9675,68.41,67.6001,70.1294
30,54.7871,57.4142,58.5761,67.6117
36,42.4783,42.9499,42.1249,45.0044
65,46.941,45.7009,41.5578,36.1754
73,60.9163,60.2248,56.6179,52.7202
112,80.4311,77.8008,71.8077,60.4032
74,81.1863,79.3964,78.8748,79.6294
62,72.3136,73.3128,72.8484,76.717
103,75.8391,73.797,68.3836,59.0288
77,78.1491,76.7087,75.368,74.3666
95,81.8546,80.6291,77.2455,72.6236
38,66.2521,67.5433,69.695,78.86
59,58.7304,59.0597,57.1033,58.2575
73,59.2742,58.3642,54.7272,50.656
111,79.0879,76.3395,70.4824,59.221
64,77.7042,76.5305,77.1829,80.3638
36,61.5551,64.1934,65.7619,75.8253
59,52.4684,51.8245,49.2329,48.336
80,60.9327,59.5459,55.305,49.5409
73,69.7277,69.1793,67.2172,65.9959
47,63.065,64.3794,64.8868,71.0412
58,57.4116,57.4964,55.6252,56.9298
92,66.3439,64.2997,59.2845,51.2984
64,70.2779,69.9898,69.5841,71.2033
81,72.3476,71.8214,69.1273,67.1801
55,65.2672,65.7979,65.7806,69.5454
83,68.641,67.6215,64.0879,60.5536
58,65.2949,65.5478,65.2088,67.8419
71,66.2018,65.9951,63.7663,63.6478
85,70.2334,68.938,65.6093,61.171
67,70.8846,70.66,70.0887,71.5443
69,68.4127,68.4372,66.981,68.0728
63,64.4267,64.5401,63.3539,64.9898
63,62.9311,63.0045,61.5443,63.0684
44,56.2013,57.3208,57.45,63.3957
63,55.8685,55.2312,52.6694,52.764
47,53.6168,54.3288,53.762,57.8381
89,64.5926,62.5162,57.7786,51.7374
65,67.5087,67.2365,66.7293,67.6161
44,60.6645,62.2198,63.1519,71.0281
82,61.8213,60.0616,55.8646,51.7471
68,65.956,66.1818,63.5354,62.4987
71,68.8614,69.4055,66.9645,65.6316
88,72.6593,71.9402,67.7734,61.8033
68,72.2398,72.4589,70.8316,71.483
54,64.7388,66.337,65.5879,68.8895
61,59.2921,59.821,57.5938,56.7299
66,60.5403,60.6851,57.8724,55.8383
42,56.2302,58.0102,57.7166,62.5245
45,50.2872,51.1477,50.0367,51.8052
68,53.4156,52.5964,48.8336,44.0509
45,54.9474,56.2859,55.4136,58.9594
57,55.3104,55.5924,53.5283,52.8667
76,60.6142,59.7843,55.7755,50.5261
75,68.6784,68.3609,65.4842,62.846
47,63.0178,64.6077,64.6739,69.95
63,59.0863,59.2,56.8162,55.4451
52,55.8691,56.6092,55.0811,56.6122
68,60.0594,59.7647,56.8353,54.1501
75,65.3406,64.8313,61.5921,58.127
57,64.807,65.6092,64.6941,67.1663
63,62.2704,62.6447,60.6268,60.4925
64,61.355,61.4488,59.1757,58.3685
72,65.1271,64.8453,62.05,59.6935
71,67.4659,67.3228,64.9993,63.6324
77,70.2408,69.8405,67.1324,64.66
67,68.8551,68.9981,67.4654,67.9034
83,71.623,70.908,67.6233,63.6999
85,75.3861,74.2955,71.3896,67.5594
55,69.214,70.0105,70.2757,74.9561
65,63.8839,64.1942,62.2152,62.4424
60,60.4391,60.6712,58.9344,59.5052
79,66.3083,65.4492,62.0317,58.0704
86,73.3761,72.1669,68.9223,64.3301
82,76.9644,76.0354,73.9675,71.8494
86,77.9884,76.9902,74.526,71.5985
105,84.2268,81.9308,77.9092,70.2505
115,92.7045,88.9547,85.1266,76.0818
87,88.7764,86.011,85.5159,84.8399
56,73.659,74.5557,75.7121,82.1736
66,64.6867,64.9019,63.0369,63.7834
74,65.0269,64.3723,61.6151,59.2304
39,58.5931,60.2348,61.2984,68.7819
13,41.3554,43.7323,45.6593,57.6017
49,35.8781,34.6048,31.3085,28.1207
106,59.9285,56.5513,48.9571,34.6608
68,73.7768,72.8395,72.8171,73.6681
68,71.098,71.6509,70.7426,73.1558
74,67.4992,67.0135,64.7674,63.5383
74,69.2337,68.7756,66.8868,66.0072
67,68.0091,68.0457,66.9481,68.2039
42,58.4673,59.9753,60.7469,67.9667
74,59.1839,57.8428,54.3023,51.5032
57,59.6827,59.9923,59.0727,61.0961
48,57.2318,58.1777,57.9014,63.2658
52,52.5784,52.644,51.1755,53.8991
68,56.9262,56.0696,53.1633,51.6446
71,63.6686,63.1482,60.9555,59.9596
75,68.3812,67.8477,65.8839,65.0178
62,66.0469,66.3417,65.8889,68.6366
40,56.2886,57.8407,58.6853,66.7282
71,56.233,55.4049,51.9007,46.2062
65,60.5437,60.8451,58.0705,56.4607
68,65.0418,65.5194,63.1216,61.4676
62,63.1952,63.9441,62.0575,61.9496
48,57.6565,59.1746,58.4373,61.3824
52,53.3198,53.95,52.3382,52.4899
13,40.2809,43.1442,44.7765,54.548
64,43.1279,40.9076,37.0651,29.1138
41,45.5979,46.8447,45.1603,47.9732
46,49.6881,50.289,49.1155,50.1624
31,42.2974,43.6452,43.3137,47.6791
58,46.271,45.2897,42.2778,38.2301
55,51.6159,51.8681,49.4476,48.7858
67,59.5323,59.3237,56.5144,53.7672
56,59.569,60.2814,58.8144,59.9043
46,55.2004,56.4366,55.7778,58.9219
32,45.7288,47.1486,47.1929,52.2084
61,47.6081,46.4286,43.1794,38.7041
68,56.8486,56.3356,52.9785,49.5288
65,63.669,63.8722,61.8599,61.2429
29,53.1187,55.5419,56.8237,65.3433
57,49.3685,48.4628,46.0077,43.3993
121,70.773,66.8781,58.5675,41.4205
73,80.6876,78.7048,78.5262,79.3013
84,79.2079,79.2116,76.9778,75.4709
97,79.8888,78.1988,74.4297,67.8694
40,67.8183,69.1607,71.4243,80.5224
58,58.9428,59.4212,57.7819,58.7146
52,52.697,53.013,51.3638,52.3185
46,52.3747,53.088,52.212,55.1184
61,53.7346,53.1746,50.5921,48.8223
53,55.1583,55.5563,54.1415,55.5751
36,50.2424,51.6218,51.7797,57.6276
63,51.1416,49.9646,46.8777,43.6832
67,58.068,57.5481,54.7372,52.436
54,60.3509,61.0538,60.2924,63.0954
59,58.5012,58.6231,56.9213,57.7099
57,57.156,57.3224,55.7381,56.744
69,61.0121,60.4698,57.8443,56.0317
63,62.6024,62.6814,61.1359,61.6799
66,63.6557,63.6323,61.8094,61.9185
64,62.9596,63.007,61.3946,61.9194
76,66.4317,65.7643,63.0548,60.6686
70,67.8621,67.655,66.0955,65.8929
80,70.9288,70.2691,67.7751,65.4471
52,64.4654,65.3878,65.8602,70.7786
89,68.9282,67.3983,63.2727,57.8787
59,66.3734,66.6257,66.6073,69.297
48,60.011,61.3571,61.494,67.4995
48,51.6559,51.9569,50.9117,54.3237
60,53.1085,52.5243,50.153,49.9123
56,55.8285,55.9501,54.5411,56.3346
49,54.6244,55.2031,54.5122,58.5831
27,45.0306,46.5756,47.4297,56.2893
29,36.7705,37.0932,36.5507,42.138
25,31.3375,32.0635,31.3355,36.4995
44,36.0504,35.5107,32.916,32.9923
33,38.6115,39.3484,38.6456,43.7086
66,48.7949,47.1351,43.4226,40.5109
43,50.7889,51.7489,51.5661,56.5738
41,48.7163,49.8545,49.3248,51.3121
74,53.4373,52.0516,47.8382,40.5249
51,57.2475,58.4024,57.1664,59.1618
39,52.2034,54.0045,54.0112,57.9093
51,47.5827,47.5201,45.5999,44.108
59,51.6529,51.5269,48.8212,46.3646
71,60.3122,59.9526,56.7649,52.6614
69,64.9895,65.1624,62.7743,60.7691
78,69.0696,68.8619,65.8852,62.0171
77,71.1645,70.9897,68.4247,65.5949
36,59.9427,62.3408,63.6382,71.4392
71,57.7576,56.7515,53.6057,48.1762
52,55.8589,56.6491,55.2419,56.6426
53,56.4094,57.1426,55.9029,56.6913
32,46.9877,48.6037,48.8468,54.1195
43,43.4417,43.3369,42.015,42.0356
33,39.8134,40.67,39.9108,42.9505
38,40.2078,40.3502,39.1905,40.1928
41,40.6975,40.8434,39.2368,39.7316
58,47.9406,47.2033,44.3517,41.244
66,56.7971,56.315,53.4292,50.4584
64,61.9382,62.0691,60.121,59.2908
24,50.6779,53.2957,55.0646,64.5001
64,49.3776,47.6159,44.4324,39.098
55,52.1319,52.3037,50.1817,49.9494
52,55.9392,56.5137,55.4029,57.0051
37,48.8374,49.998,49.9296,54.5381
32,41.7443,42.4195,42.2102,46.2001
35,37.7302,37.9052,36.7857,38.5546
49,41.8821,41.3369,38.9079,37.3653
28,41.1455,42.4211,42.5489,48.2282
56,45.2415,43.9806,41.1953,38.0302
49,48.4,48.6241,46.9566,47.8848
64,56.1401,55.4938,52.9568,50.9656
31,49.7929,51.5749,52.4773,59.8415
40,44.5366,44.5129,43.6523,46.1711
30,37.7147,38.4566,37.9503,42.137
61,45.4706,43.9545,40.5123,36.207
47,49.8991,50.3937,49.2676,51.5675
36,47.9871,48.9718,49.0226,54.5374
70,51.7346,49.9398,46.148,41.0853
50,54.9362,55.5515,54.8021,57.5562
54,55.9196,56.1369,54.9057,56.9919
45,50.8455,51.3949,50.7158,54.2805
41,47.4442,47.8815,47.2638,51.2651
39,43.678,43.9352,43.1057,46.6611
36,41.2386,41.5577,40.8043,44.6847
26,36.755,37.5403,37.4931,43.4406
21,31.0749,31.8149,31.6294,37.2841
43,33.6308,33.0775,30.2657,28.9282
57,44.5076,43.715,40.6801,38.7706
33,46.7404,48.0199,48.4724,55.4326
39,43.3205,43.2842,42.3839,46.4511
28,37.0053,37.7741,37.5325,43.4345
28,34.4522,34.8089,34.1734,39.1464
12,27.1678,28.5822,29.0323,37.2297
70,38.948,36.6453,30.8855,21.9517
43,47.6849,48.6357,48.0981,52.1276
53,53.1181,52.9773,51.5878,54.6968
27,43.4285,44.9064,45.7671,54.5107
31,37.5674,38.0019,37.7804,39.3842
39,35.8192,35.9379,34.0035,33.4861
24,34.9747,36.3002,36.19,40.5216
54,40.5882,39.4228,36.4536,31.5222
38,42.9493,44.0118,42.863,45.3042
44,45.4855,45.7045,44.6018,44.5174
35,41.5848,42.4484,41.7993,44.209
39,40.9802,41.19,40.1309,40.6132
42,41.3737,41.5354,39.9998,39.9758
25,38.174,39.5015,39.7433,44.4925
37,36.6053,36.4191,35.1309,34.738
30,34.9569,35.7308,34.8037,37.2476
34,36.3698,36.5688,35.5282,36.4416
17,31.1425,32.5359,32.8889,38.3693
24,28.3091,28.6627,27.8283,29.2511
28,28.1074,28.7079,26.9685,27.8264
30,31.6605,32.1057,30.7644,31.9771
25,31.7564,32.5062,31.8982,34.8179
31,32.2791,32.4834,31.201,31.9898
23,30.8531,31.7707,31.2593,34.7431
46,36.3268,35.5487,32.8677,29.6912
35,39.3097,40.0033,38.9893,41.4542
29,38.6227,39.2589,39.1725,42.7507
44,38.7006,38.1746,36.1174,34.6179
33,39.3365,40.0415,39.3754,42.4351
31,38.1364,38.5219,38.1177,40.9732
19,31.4692,32.5054,32.7097,37.7754
17,26.2742,27.1127,26.8278,30.4788
32,27.4084,27.5851,25.2262,24.1903
36,33.3307,33.5474,31.5969,31.8891
32,36.9044,37.315,36.5417,39.2024
38,38.1824,38.0669,36.7208,37.5829
38,39.404,39.5144,38.2962,39.8351
44,42.4982,42.2414,40.6847,41.1047
22,37.9685,39.279,39.9572,46.7061
36,35.8565,35.4497,34.0925,34.6609
41,37.3654,37.2751,35.3382,35.5233
47,43.9966,43.6537,41.9065,42.1087
38,44.3941,44.8726,44.3436,47.872
47,45.2601,44.8297,43.2741,43.8809
28,40.7619,41.8055,42.105,48.1008
34,37.9286,37.8295,36.9976,39.6357
25,33.1634,33.8952,33.5441,38.154
31,33.1369,33.1984,32.0504,34.2554
50,38.9132,38.094,35.2251,33.0873
21,38.1767,39.7059,40.6065,48.6361
29,34.6236,34.5415,33.8767,37.3404
57,39.367,38.1443,34.3772,30.1229
58,51.2123,50.7832,48.6622,48.2508
68,59.886,59.2378,56.9894,55.8189
68,63.0987,62.8146,61.128,60.8111
33,54.1838,56.1722,57.8876,66.9288
45,46.9986,46.6317,45.5111,48.597
56,47.2492,46.4666,44.0775,43.5323
35,47.0317,48.0884,48.4687,55.074
33,41.6627,41.9474,41.7242,47.5094
42,39.2671,38.8712,37.17,39.0178
43,42.2365,42.1111,40.7492,43.4559
33,41.4425,41.9904,41.8283,47.8532
19,34.0306,34.9912,35.5828,44.0793
54,37.3399,36.0003,32.603,26.6047
42,42.6889,43.4509,41.8323,42.9291
36,43.9862,44.8475,44.6928,46.6365
46,42.6013,42.3753,40.7567,39.1551
30,39.9825,41.146,41.0531,44.5484
40,39.658,39.4807,38.365,37.6136
50,42.7148,42.3536,40.0354,37.6862
34,43.4272,44.5254,44.3526,47.4724
39,41.5866,41.6581,40.8914,41.1003
28,36.6852,37.5583,37.3628,40.5172
31,34.9134,35.1246,34.4539,35.5572
29,32.9807,33.4894,32.6308,34.3431
10,27.2639,28.8071,29.7126,35.9931
34,27.7366,27.4113,25.0681,22.4468
34,31.5607,32.0951,30.0211,30.4299
30,35.667,36.1388,35.5905,37.7066
36,36.1069,36.061,34.8065,34.8933
40,38.5183,38.4603,36.9362,36.7375
28,37.5936,38.3943,38.3453,41.918
25,33.4444,33.9233,33.8158,36.6807
40,34.3215,33.9291,31.807,30.0361
14,31.0592,32.6865,33.4892,40.2601
13,25.144,25.9004,26.1972,30.0064
37,26.3734,26.3561,22.9981,19.527
47,37.2537,36.9318,34.0985,31.8554
19,37.5618,39.1322,40.2276,47.2688
25,31.9323,32.0005,31.7258,33.8477
24,27.5429,28.2589,27.1375,29.162
33,31.2375,31.2645,29.5755,29.4938
31,33.5282,33.8763,32.8097,34.5944
36,36.3152,36.2033,34.9565,35.6683
30,35.8134,36.2294,35.6868,38.5728
23,32.7213,33.3225,33.3094,37.3833
30,31.0938,31.1717,29.9199,30.8887
29,31.6526,32.0442,30.9664,32.9739
48,38.5559,37.6762,35.1285,32.6528
35,41.0393,41.5626,41.0772,44.4711
11,33.3532,34.8287,36.5043,45.2968
33,29.0105,28.6364,26.5999,25.3102
37,32.3691,32.5442,30.3921,30.4781
9,30.2614,31.9101,33.3931,42.3269
35,29.3555,28.8029,26.5219,24.6771
19,27.1949,28.5061,28.0228,32.958
34,31.9625,31.6246,29.9461,30.1602
40,35.3903,35.2291,33.2462,33.4604
20,34.7681,35.841,36.5239,43.5453
47,37.269,36.08,33.4582,31.1755
38,39.5568,39.8287,38.8007,41.567
26,38.5593,39.2117,39.6334,45.9492
34,34.9548,34.705,33.507,35.5858
21,31.183,32.0471,32.0545,37.8908
16,26.931,27.7206,27.6919,33.3311
10,20.5189,21.9671,21.5974,26.9447
25,21.9112,22.6699,20.258,20.3755
14,22.2882,23.8048,23.1946,28.5366
23,24.5868,25.147,23.6297,25.8956
36,29.0715,29.1561,26.6105,26.5395
23,31.7095,32.5258,32.3686,38.3991
42,35.7475,34.9743,32.7528,33.0621
37,37.9681,38.1054,37.0482,40.5808
41,41.0047,41.054,40.0418,39.4139
33,38.9533,39.6332,39.2727,41.0556
31,36.5198,36.9364,36.6512,38.022
17,30.0057,31.1841,31.7249,36.218
32,29.4889,29.3602,27.78,26.611
9,24.5507,26.4147,26.8877,33.2822
24,24.7944,24.9565,23.6982,23.3501
22,24.0956,25.2189,23.5719,25.4867
16,24.881,25.9427,25.6626,29.011
4,18.9246,20.6547,20.9819,26.4079
6,14.6439,16.3509,15.283,18.1953
11,14.3359,16.1977,13.9126,15.5731
33,22.7622,23.2431,19.5164,16.493
26,28.7866,29.6926,28.4022,30.4893
23,30.3172,30.8484,30.6199,32.9925
26,28.7169,29.1104,28.1003,29.1078
35,31.7782,31.7432,29.9301,29.0521
42,37.6017,37.3063,35.4796,34.2135
34,39.5244,39.9136,39.4821,41.4343
30,37.0769,37.3657,37.2279,39.3951
36,35.8447,35.6505,34.4821,34.3443
26,34.0455,34.6656,34.5118,37.6103
27,32.2322,32.423,31.952,33.6185
41,34.6143,34.135,31.9976,29.976
26,35.1457,35.9199,35.8869,39.6633
27,33.3132,33.4319,33.1549,35.1452
26,30.124,30.5275,29.7409,31.5569
40,34.2041,33.7258,31.6696,29.9056
46,40.6028,40.1137,38.212,36.9821
27,39.8875,40.7722,41.3374,46.2621
36,37.417,36.964,36.083,36.4781
25,33.1403,33.762,33.5999,37.2445
36,34.618,34.1852,32.816,32.5256
22,31.8037,32.6141,32.6456,37.0531
51,38.0975,36.6941,33.7987,29.388
54,45.9589,45.3187,43.1241,41.4946
27,44.6396,45.9971,47.2221,54.0674
34,38.4588,38.0723,37.5813,39.4182
35,35.4321,35.361,34.2033,35.4444
21,33.0822,33.8071,34.225,39.5401
41,34.5117,33.6952,31.5644,29.8041
31,35.334,35.7304,35.0929,38.2288
30,35.8825,35.8829,35.5148,38.6069
18,29.7908,30.5752,30.8735,36.3093
47,34.1739,33.0801,29.9822,26.1657
39,39.1387,39.2293,38.1111,40.1623
66,50.5753,48.7237,45.6889,41.609
35,48.5306,49.7177,50.5786,56.8058
28,41.5301,41.9632,42.6269,48.8932
31,33.81,33.6998,32.8378,35.4375
